id,system,bodyName
1662,1299,SCHEAU BYOE WJ-Y D1-1180 A 2 B
1663,1300,SCHEAU BYOE XJ-P D6-1171 AB 2 B
1664,1301,SCHEAU BYOE XJ-P D6-2474 2 C A
1665,1302,SCHEAU PLOE EW-C D613 1
1666,1303,SCHEE BLI FG-Y G516 AB 1 C A
1667,1304,SEGNAO MN-Q D6-5231 1 A
1668,1304,SEGNAO MN-Q D6-5231 1 B
1669,1304,SEGNAO MN-Q D6-5231 1 C
1670,1304,SEGNAO MN-Q D6-5231 2 B
1671,1305,SEGNAO YA-H C13-238 1 B
1672,1305,SEGNAO YA-H C13-238 1 D
1673,1306,SHAPSUGS 1 B
1674,1307,SHINRARTA DEZHRA AB 2 F A
1675,1307,SHINRARTA DEZHRA AB 3 B
1676,1308,SHROGAAE EV-O D6-2507 1 A
1677,1309,SHROGAAE HA-A E2274 A 7 E A
1678,1310,SHROGAAE HA-A E5471 5 B
1679,1311,SHROGAAE JK-A D2822 A 1 A
1680,1312,SHROGAAE KK-A D983 A 1 A
1681,1313,SHROGAAE NH-V E2-138 6 C D
1682,1313,SHROGAAE NH-V E2-138 7 A A
1683,1314,SHROGAAE RN-T E3-2269 A 5 B A
1684,1315,SHROGEAU YU-P E5-3386 A 1
1685,1316,SIFEAE IZ-V C16-7 2 A
1686,1316,SIFEAE IZ-V C16-7 2 C
1687,1317,SKAUDAI AM-B D14-138 AB 7 A
1688,1318,SKAUDAI CH-B D14-28 7 A
1689,1319,SKAUDAI DC-B D14-13 5 A
1690,1320,SKAUDAI JP-A C29-5 3 A
1691,1321,SKAUDAI LD-C B58-6 B A 8
1692,1322,SKAUDAI QO-B B58-5 B 2
1693,1323,SKAUDAI QT-B B58-1 A 2
1694,1323,SKAUDAI QT-B B58-1 A 4 A
1695,1324,SKAUDAO TL-B D14-63 B 1
1696,1325,SKAUDOAE JO-O D7-96 3 A
1697,1325,SKAUDOAE JO-O D7-96 3 B
1698,1326,SLEGAO CW-S B9-0 1
1699,1327,SLEGAO DM-P C8-4 D 2 A
1700,1328,SLEGAO GL-F C27-0 2 A
1701,1329,SLEGAO SV-B D14-5 B 1 A
1702,1330,SLEGE CE-B D3 B 1 D A
1703,1330,SLEGE CE-B D3 C 3 C
1704,1330,SLEGE CE-B D3 C 3 D
1705,1330,SLEGE CE-B D3 C 4 B
1706,1331,SLEGE QO-Q D5-0 A 5 E A
1707,1332,SLENGIE TJ-Z E1 A 4 B A
1708,1333,SLENGOA MJ-C B0 1 D
1709,1334,SMOJAI DV-O B6-0 A 1 B
1710,1335,SMOJAI FV-P C5-12 8 A
1711,1336,SMOJAI IR-W D1-11 1
1712,1337,SMOJAI ST-R C4-0 A 1 D
1713,1338,SMOJAI UD-T D3-4 ABC 1 B
1714,1339,SMOJAI XE-R E4-2 A 1
1715,1339,SMOJAI XE-R E4-2 B 4
1716,1340,SMOJAI YL-R B32-1 5 C A
1717,1341,SMOJUE CV-O B9-0 5 E
1718,1342,SMOJUE DL-P D5-50 8 B
1719,1343,SMOJUE GJ-X B42-1 A 1
1720,1344,SNAKE SECTOR HR-W D1-35 A 2
1721,1344,SNAKE SECTOR HR-W D1-35 A 3
1722,1345,SNAKE SECTOR PD-S B4-6 2
1723,1346,SNOTRICOPA 2 D A
1724,1347,SOL ENCELADUS
1725,1347,SOL EUROPA
1726,1348,SOONTILL 5 A
1727,1349,SOTHIS B 1 A
1728,1350,SPOORE DH-M D7-15 B 1
1729,1351,SPOORUAE CC-S D5-10 A 1 A
1730,1352,SSTGLMC G013.9529-00.4460 3 B
1731,1353,STATUE OF LIBERTY SECTOR DL-Y D25 1 A
1732,1354,STRAAE EOHN QP-N C23-0 B 1 A
1733,1355,STRAAE EOHN WX-F D12-4 D 2 B
1734,1356,STRANOA IR-N D6-238 C 4
1735,1357,STRANOA QY-Z C13-9 B 1 A
1736,1358,STRUVE'S LOST SECTOR NN-T C3-1 ABCD 1 A
1737,1359,STRUVE'S LOST SECTOR NN-T C3-6 1 C
1738,1360,STRUVE'S LOST SECTOR OI-T C3-3 2 B
1739,1361,STUELUE FE-E D13-218 5 B
1740,1362,SWOILZ BH-G B3-4 A 2
1741,1363,SWOILZ EB-X C17-1 3
1742,1364,SWOILZ FI-D B2-0 2 B
1743,1365,SWOILZ IX-F C11 A 1
1744,1365,SWOILZ IX-F C11 A 2
1745,1365,SWOILZ IX-F C11 A 3 A
1746,1366,SWOILZ KV-N B7-0 1
1747,1367,SWOILZ LH-G B3-0 1 A
1748,1367,SWOILZ LH-G B3-0 1 B
1749,1368,SWOILZ LH-Z B31-0 AB 2 A
1750,1369,SWOILZ OI-Z D1-25 2 B
1751,1370,SWOILZ OI-Z D1-33 1 D A
1752,1371,SWOILZ OI-Z D1-59 AB 1 A A
1753,1371,SWOILZ OI-Z D1-59 AB 1 C A
1754,1372,SWOILZ PT-Z B32-1 3 B
1755,1373,SWOILZ QE-T C6-13 1 A
1756,1373,SWOILZ QE-T C6-13 2 A
1757,1374,SWOILZ ZV-C D82 A 2
1758,1375,SWOIRSTS UJ-D B17-5 A 1
1759,1376,SWOIWNS HV-H B55-1 A 1 A
1760,1377,SYNUEFAI CG-T B47-0 7 A
1761,1378,SYNUEFAI GW-B B43-0 A 1
1762,1379,SYNUEFAI RK-Y C17-3 A 1 A
1763,1380,SYNUEFAI RR-W D1-0 AB 2 A
1764,1381,SYNUEFAI UA-Y C17-4 7 A
1765,1382,SYNUEFAI UZ-M D8-63 B 1 A
1766,1383,SYNUEFAI WV-X C17-12 2 B
1767,1384,SYNUEFAI YQ-X C17-7 1 A
1768,1385,SYNUEFAI YQ-X C17-8 3 A
1769,1386,SYNUEFE AA-P C22-7 2
1770,1386,SYNUEFE AA-P C22-7 3
1771,1386,SYNUEFE AA-P C22-7 4
1772,1387,SYNUEFE AH-J D10-103 B 1
1773,1388,SYNUEFE AH-J D10-20 A 3
1774,1389,SYNUEFE AH-J D10-46 C 1
1775,1390,SYNUEFE AK-B B32-2 B 1
1776,1391,SYNUEFE AK-Y C17-5 A 3 A
1777,1392,SYNUEFE AN-H D11-101 AB 1 A
1778,1392,SYNUEFE AN-H D11-101 AB 1 B
1779,1392,SYNUEFE AN-H D11-101 AB 1 C
1780,1392,SYNUEFE AN-H D11-101 AB 1 D
1781,1392,SYNUEFE AN-H D11-101 B 1
1782,1392,SYNUEFE AN-H D11-101 D 1
1783,1392,SYNUEFE AN-H D11-101 D 2
1784,1392,SYNUEFE AN-H D11-101 D 3
1785,1392,SYNUEFE AN-H D11-101 D 4 A
1786,1393,SYNUEFE AU-Z C16-3 B 2 A
1787,1394,SYNUEFE BE-R C21-35 E 2
1788,1395,SYNUEFE BF-P D6-0 3 A
1789,1395,SYNUEFE BF-P D6-0 6 A
1790,1396,SYNUEFE BH-J D10-68 C 1
1791,1397,SYNUEFE BO-G B44-6 1 A
1792,1398,SYNUEFE BO-S C20-18 4 A
1793,1399,SYNUEFE BR-H C12-0 B 1 A
1794,1400,SYNUEFE BZ-Q C21-11 B 5
1795,1401,SYNUEFE CE-R C21-6 C 1
1796,1401,SYNUEFE CE-R C21-6 C 4 A
1797,1402,SYNUEFE CN-H D11-63 A 2 B
1798,1403,SYNUEFE CQ-A B32-0 A 1
1799,1403,SYNUEFE CQ-A B32-0 A 2
1800,1404,SYNUEFE CS-H D11-121 3
1801,1405,SYNUEFE CU-R C20-8 4 B
1802,1406,SYNUEFE CW-V C18-6 A 3 A
1803,1407,SYNUEFE CY-G B44-5 B 2
1804,1408,SYNUEFE DE-P B39-3 1
1805,1409,SYNUEFE DJ-G B44-3 A 5
1806,1410,SYNUEFE DK-D B46-12 2
1807,1411,SYNUEFE DK-D B46-4 C 1
1808,1412,SYNUEFE DK-P C22-35 3
1809,1413,SYNUEFE DP-Z C16-19 C 3
1810,1413,SYNUEFE DP-Z C16-19 C 4
1811,1413,SYNUEFE DP-Z C16-19 C 5
1812,1414,SYNUEFE DZ-Q C21-14 10 A
1813,1415,SYNUEFE DZ-X B34-4 D 1
1814,1416,SYNUEFE EA-U B50-3 B 6
1815,1417,SYNUEFE EC-K D9-18 C 4
1816,1418,SYNUEFE ED-I B43-8 A 2
1817,1419,SYNUEFE EF-Q D5-4 1 A
1818,1420,SYNUEFE EN-H D11-106 6 A
1819,1420,SYNUEFE EN-H D11-106 7 A
1820,1421,SYNUEFE EN-H D11-28 8 B
1821,1422,SYNUEFE EN-H D11-29 6 B
1822,1423,SYNUEFE EN-H D11-5 4 E
1823,1424,SYNUEFE EN-H D11-96 7 A
1824,1425,SYNUEFE EU-Q C21-10 A 3
1825,1426,SYNUEFE EU-Q C21-15 A 1
1826,1427,SYNUEFE EZ-F B44-2 3 B A
1827,1428,SYNUEFE FF-P C22-35 4 A
1828,1429,SYNUEFE FG-T C18-2 2 A
1829,1429,SYNUEFE FG-T C18-2 2 B
1830,1430,SYNUEFE FK-P C22-2 E 1
1831,1431,SYNUEFE FL-O B36-0 A 1
1832,1432,SYNUEFE FM-T D4-32 AB 2 A
1833,1433,SYNUEFE FN-H D11-9 A 1
1834,1434,SYNUEFE FU-E B45-5 A 3
1835,1435,SYNUEFE GI-Z B18-0 A 2 A
1836,1436,SYNUEFE GJ-G B44-9 3 C
1837,1437,SYNUEFE GK-D A108-2 B 1
1838,1438,SYNUEFE GK-T B22-0 A 3 A
1839,1439,SYNUEFE GQ-N C23-21 B 3
1840,1440,SYNUEFE GR-V E2-4 1
1841,1441,SYNUEFE GT-H B43-1 C 3
1842,1441,SYNUEFE GT-H B43-1 C 4
1843,1442,SYNUEFE GV-T B50-4 B 1
1844,1443,SYNUEFE HA-P C22-22 2
1845,1444,SYNUEFE HE-G B44-5 B 2
1846,1445,SYNUEFE HE-U C18-0 A 4
1847,1446,SYNUEFE HF-P C22-17 B 1
1848,1447,SYNUEFE HL-N C23-4 2 D
1849,1448,SYNUEFE HP-E B45-4 4
1850,1449,SYNUEFE HP-E B45-8 D 3
1851,1450,SYNUEFE HT-F D12-29 C 3
1852,1451,SYNUEFE HZ-M D8-69 B 7 F
1853,1452,SYNUEFE IE-G B44-2 A 4
1854,1453,SYNUEFE IH-T D4-14 A 4 A
1855,1454,SYNUEFE IJ-G B44-5 3
1856,1455,SYNUEFE IL-N C23-15 2 A
1857,1456,SYNUEFE IL-N C23-19 B 2
1858,1457,SYNUEFE IL-W C18-29 B 2 A
1859,1458,SYNUEFE IM-M B37-0 C 1
1860,1459,SYNUEFE IN-I D10-18 2 B
1861,1460,SYNUEFE IR-R B35-0 A 5 A
1862,1461,SYNUEFE IT-F D12-5 A 2
1863,1462,SYNUEFE IZ-X B34-3 A 2
1864,1462,SYNUEFE IZ-X B34-3 A 3
1865,1463,SYNUEFE JN-R D5-22 A 8 E A
1866,1464,SYNUEFE JP-E B45-4 C 1
1867,1465,SYNUEFE JU-M D8-50 5 A
1868,1466,SYNUEFE JZ-F B44-8 8
1869,1467,SYNUEFE KD-J B42-5 2
1870,1467,SYNUEFE KD-J B42-5 3
1871,1468,SYNUEFE KG-W C18-16 6 A
1872,1469,SYNUEFE KJ-C C15-6 C 1
1873,1470,SYNUEFE KU-F B44-4 1
1874,1470,SYNUEFE KU-F B44-4 4
1875,1471,SYNUEFE KX-J D9-7 2 A
1876,1472,SYNUEFE KZ-F B44-5 A 1
1877,1473,SYNUEFE LD-A C17-1 B 1 C
1878,1474,SYNUEFE LD-A C17-3 AB 2 F
1879,1475,SYNUEFE LH-M D7-4 13 A
1880,1476,SYNUEFE LQ-T B50-1 B 2
1881,1477,SYNUEFE LS-O B37-0 AB 1 A
1882,1478,SYNUEFE LY-I B42-2 C 2
1883,1479,SYNUEFE MF-O A88-4 A 2 A
1884,1480,SYNUEFE MJ-O D7-14 A 1 A
1885,1480,SYNUEFE MJ-O D7-14 A 1 B
1886,1480,SYNUEFE MJ-O D7-14 A 2 A
1887,1480,SYNUEFE MJ-O D7-14 A 2 C A
1888,1480,SYNUEFE MJ-O D7-14 A 3 A
1889,1480,SYNUEFE MJ-O D7-14 A 4 A
1890,1481,SYNUEFE MK-M D8-20 A 2 A
1891,1482,SYNUEFE MN-J D9-13 B 7 A A
1892,1483,SYNUEFE MY-P D6-38 B 8 A
1893,1484,SYNUEFE NB-B B47-10 B 2
1894,1485,SYNUEFE NH-R B38-5 B 1
1895,1485,SYNUEFE NH-R B38-5 C 1
1896,1486,SYNUEFE NJ-O D7-11 2 A
1897,1486,SYNUEFE NJ-O D7-11 3 A
1898,1487,SYNUEFE NJ-O D7-26 ABCD 2 A
1899,1487,SYNUEFE NJ-O D7-26 ABCD 2 B
1900,1488,SYNUEFE NJ-O D7-29 1 A
1901,1489,SYNUEFE NL-N C23-4 B 3
1902,1490,SYNUEFE NU-A C16-9 7 A
1903,1491,SYNUEFE NU-F B44-5 B 1
1904,1492,SYNUEFE NU-M D8-99 A 2 A
1905,1493,SYNUEFE NY-M C9-2 D 2 A
1906,1494,SYNUEFE OB-N C23-19 1 A
1907,1495,SYNUEFE OF-E B45-4 1 B
1908,1496,SYNUEFE OT-I B42-4 B 2
1909,1497,SYNUEFE OT-P D6-19 B 1 A
1910,1498,SYNUEFE OV-K D9-56 9 C
1911,1499,SYNUEFE OW-M A75-1 A 1
1912,1499,SYNUEFE OW-M A75-1 A 2 A
1913,1500,SYNUEFE PF-E B45-5 B 2
1914,1501,SYNUEFE PJ-D B46-10 3
1915,1502,SYNUEFE PM-L C24-24 C 6
1916,1503,SYNUEFE PX-J C25-8 7 A
1917,1504,SYNUEFE QA-E B45-4 3
1918,1505,SYNUEFE QJ-O D7-49 A 3 A
1919,1506,SYNUEFE QO-P D6-20 1 A
1920,1507,SYNUEFE QP-E C28-13 9 A
1921,1508,SYNUEFE QW-J B42-3 2
1922,1509,SYNUEFE QX-I A91-0 2
1923,1509,SYNUEFE QX-I A91-0 3
1924,1510,SYNUEFE RA-E B45-5 2
1925,1511,SYNUEFE RD-J B39-0 1
1926,1512,SYNUEFE RE-O D7-11 1 A A
1927,1513,SYNUEFE RE-O D7-14 1 A
1928,1513,SYNUEFE RE-O D7-14 1 F A
1929,1514,SYNUEFE RE-O D7-18 C 5
1930,1514,SYNUEFE RE-O D7-18 C 6
1931,1515,SYNUEFE RE-O D7-42 A 1 D A
1932,1516,SYNUEFE RE-O D7-9 AB 1 A
1933,1516,SYNUEFE RE-O D7-9 AB 5 A
1934,1517,SYNUEFE RF-L D9-14 A 1 A
1935,1517,SYNUEFE RF-L D9-14 A 1 B
1936,1517,SYNUEFE RF-L D9-14 A 2 A
1937,1517,SYNUEFE RF-L D9-14 A 2 B
1938,1518,SYNUEFE RL-C B46-6 3
1939,1519,SYNUEFE RR-I B43-9 2
1940,1520,SYNUEFE RS-P B39-3 A 2
1941,1521,SYNUEFE RT-P D6-15 2 B
1942,1522,SYNUEFE RT-Z C16-13 1 A
1943,1523,SYNUEFE RV-K D9-59 1 A
1944,1524,SYNUEFE SI-M B39-0 B 1
1945,1525,SYNUEFE SP-F B44-0 B 5
1946,1525,SYNUEFE SP-F B44-0 C 1
1947,1526,SYNUEFE SV-U B49-5 B 1
1948,1526,SYNUEFE SV-U B49-5 B 2
1949,1527,SYNUEFE TE-O D7-39 C 5 A
1950,1528,SYNUEFE TP-F B44-0 CD 1
1951,1529,SYNUEFE UK-V B35-0 A 4 A
1952,1530,SYNUEFE UL-N A116-1 5 B
1953,1531,SYNUEFE UL-X A69-2 C 2
1954,1532,SYNUEFE US-B C16-23 A 4
1955,1533,SYNUEFE US-B C16-5 4
1956,1534,SYNUEFE UV-H C12-7 B 3 A
1957,1535,SYNUEFE UY-R B34-0 1
1958,1536,SYNUEFE UZ-X C17-10 1 B
1959,1537,SYNUEFE UZ-X C17-12 AB 2 A
1960,1538,SYNUEFE VK-F B44-0 B 1
1961,1539,SYNUEFE VL-X A69-2 A 2
1962,1540,SYNUEFE VM-D C15-10 2 A
1963,1541,SYNUEFE VM-S B37-3 4
1964,1541,SYNUEFE VM-S B37-3 5
1965,1542,SYNUEFE VS-B C16-25 5 B
1966,1543,SYNUEFE VS-Q B38-0 C 1
1967,1544,SYNUEFE VZ-C B46-0 2
1968,1545,SYNUEFE WJ-D B46-0 D 3
1969,1546,SYNUEFE WL-J D10-113 3
1970,1547,SYNUEFE WU-X C17-8 2 A
1971,1548,SYNUEFE XI-G B44-6 1
1972,1549,SYNUEFE XJ-P C22-16 4
1973,1550,SYNUEFE XJ-P C22-2 BC 2
1974,1551,SYNUEFE XL-X A69-1 1
1975,1552,SYNUEFE XO-P C22-17 C 1
1976,1552,SYNUEFE XO-P C22-17 C 3 A
1977,1552,SYNUEFE XO-P C22-17 D 3
1978,1553,SYNUEFE XR-H D11-102 1 B
1979,1554,SYNUEFE XR-H D11-90 A 1 A
1980,1555,SYNUEFE XX-O B24-1 C 2
1981,1556,SYNUEFE XY-Q C21-1 2 A
1982,1557,SYNUEFE YP-X C17-1 5 C
1983,1558,SYNUEFE YP-X C17-8 2 A
1984,1559,SYNUEFE YT-N B40-5 A 3 A
1985,1560,SYNUEFE YV-I C11-1 3
1986,1561,SYNUEFE YX-T A71-2 A 1
1987,1562,SYNUEFE YY-Q C21-19 2 A
1988,1562,SYNUEFE YY-Q C21-19 2 B A
1989,1562,SYNUEFE YY-Q C21-19 2 E A
1990,1562,SYNUEFE YY-Q C21-19 3 A
1991,1563,SYNUEFE ZA-N B37-0 2
1992,1564,SYNUEFE ZB-Y B48-6 B 2 A
1993,1565,SYNUEFE ZD-G B44-0 2 A
1994,1565,SYNUEFE ZD-G B44-0 6 C A
1995,1566,SYNUEFE ZG-J D10-49 2 A
1996,1567,SYNUEFE ZG-J D10-79 B 1
1997,1568,SYNUEFE ZL-J D10-109 E 2 A
1998,1568,SYNUEFE ZL-J D10-109 E 3
1999,1569,SYNUEFE ZL-J D10-119 7 A
2000,1569,SYNUEFE ZL-J D10-119 9 B
2001,1570,SYNUEFE ZM-H D11-91 3
2002,1571,SYNUEFE ZR-I B43-10 B 2 A
2003,1571,SYNUEFE ZR-I B43-10 D 2
2004,1572,SYNUEFUE IS-Q B52-1 3 B
2005,1573,SYRAI THEIA QP-W C15-0 2 A
2006,1574,SYRIVIA RI-B D13-11 C 1
2007,1575,SYRIVIA WS-U D2-14 E 1
2008,1576,SYROIFUE MO-Z B27-0 C 1
2009,1577,SYSTEASI IO-G D11-13 AB 2 A
2010,1578,T TAURI A 1 A
2011,1578,T TAURI A 1 B
2012,1578,T TAURI A 2 A
2013,1579,TAURUS DARK REGION BQ-Y C12 2 A
2014,1580,TAURUS DARK REGION BV-Y C11 8 A
2015,1581,TAURUS DARK REGION CL-Y D53 A 4
2016,1582,TAURUS DARK REGION CQ-Y D31 3 C
2017,1583,TAURUS DARK REGION CQ-Y D36 7 A
2018,1584,TAURUS DARK REGION DB-X D1-26 6 E A
2019,1585,TAURUS DARK REGION DL-Y D54 ABC 1 C
2020,1586,TAURUS DARK REGION FW-W C1-3 1 A
2021,1587,TAURUS DARK REGION IR-W D1-47 A 3 A
2022,1588,TAURUS DARK REGION JH-V C2-9 AB 1 A
2023,1589,TAURUS DARK REGION MY-R B4-1 1 B
2024,1590,TAURUS DARK REGION OX-U C2-10 4 B
2025,1591,TAURUS DARK REGION QN-T B3-0 1 B
2026,1592,TAURUS DARK REGION QO-Q B5-0 B 2 A
2027,1593,TEGNAE HT-Z D13-1 1 D A
2028,1595,THAILAE II-Z D1-34 1 C A
2029,1596,THUECHE LS-A D1-10 4
2030,1597,TIGS JZ-M D8-4 AB 7 A
2031,1598,TIRIS 1 C
2032,1599,TR 24 SECTOR JS-T D3-5 A 1
2033,1600,TR 24 SECTOR MP-D C13-1 AB 1 C
2034,1601,TR 24 SECTOR RM-P C20-9 A 4 A
2035,1602,TRAIKAAE CH-Y C10 1 A
2036,1603,TRAIKAAE CW-E D11-272 B 1
2037,1604,TRAIKAAE DF-R D4-6 3 A
2038,1605,TRAIKAAE FS-H C11-0 4 A
2039,1606,TRAIKAAE GI-B D13-237 2
2040,1607,TRAIKAAE GX-O B24-0 A 1
2041,1607,TRAIKAAE GX-O B24-0 A 1 A
2042,1608,TRAIKAAE HN-R D5-0 A 4 A
2043,1609,TRAIKAAE HY-F C12-2 9 C
2044,1610,TRAIKAAE KT-P D6-10 A 1 A
2045,1610,TRAIKAAE KT-P D6-10 B 6 A
2046,1611,TRAIKAAE KT-P D6-9 1 A
2047,1611,TRAIKAAE KT-P D6-9 1 B
2048,1612,TRAIKAAE LD-S E4-2 1
2049,1613,TRAIKAAE LF-J C11-1 BC 4
2050,1613,TRAIKAAE LF-J C11-1 BC 5
2051,1614,TRAIKAAE NJ-L B26-0 4 B
2052,1615,TRAIKAAE NO-F C12-2 4 C A
2053,1616,TRAIKAAE OO-F C12-1 5 A
2054,1617,TRAIKAAE QL-V B19-0 7 C
2055,1618,TRAIKAAE RT-Q D5-22 A 4
2056,1618,TRAIKAAE RT-Q D5-22 B 2 A
2057,1619,TRAIKAAE UO-X D2-3 3
2058,1620,TRAIKAAE UR-T B20-0 2 E
2059,1621,TRAIKAAE VM-F C13-1 B 4
2060,1622,TRAIKAAE VP-K B26-0 1 A
2061,1623,TRAIKAAE VV-P B46-7 12 D
2062,1624,TRAIKAAE WY-Q C5-1 B 1
2063,1625,TRAIKAAE XF-A C8 AB 5 A
2064,1626,TRAIKAAE ZY-C C27-11 A 2 A
2065,1627,TRAIKEOU RA-B C15-3 A 2
2066,1628,TRAIKEOU TV-A C15-3 1 A
2067,1629,TRAIKEOU UV-A C15-0 B 4
2068,1629,TRAIKEOU UV-A C15-0 B 5
2069,1629,TRAIKEOU UV-A C15-0 B 6
2070,1630,TRAIKOA GR-N E6-31 1
2071,1630,TRAIKOA GR-N E6-31 10 A
2072,1630,TRAIKOA GR-N E6-31 10 B
2073,1630,TRAIKOA GR-N E6-31 10 C
2074,1630,TRAIKOA GR-N E6-31 10 D
2075,1630,TRAIKOA GR-N E6-31 11 E A
2076,1630,TRAIKOA GR-N E6-31 12 A
2077,1630,TRAIKOA GR-N E6-31 13 C
2078,1630,TRAIKOA GR-N E6-31 13 D
2079,1630,TRAIKOA GR-N E6-31 15 A
2080,1630,TRAIKOA GR-N E6-31 15 I A
2081,1630,TRAIKOA GR-N E6-31 2
2082,1630,TRAIKOA GR-N E6-31 4
2083,1630,TRAIKOA GR-N E6-31 5
2084,1630,TRAIKOA GR-N E6-31 8
2085,1630,TRAIKOA GR-N E6-31 9 A
2086,1630,TRAIKOA GR-N E6-31 9 B
2087,1631,TRAIKOA PD-U B58-9 2
2088,1632,TRAIKOA QP-B C28-10 3 A
2089,1633,TRAPEZIUM SECTOR XO-Y B1-0 B 4 A
2090,1634,TRIFID OF THE NORTH SECTOR BQ-Y D3 A 2 A
2091,1635,TRIFID OF THE NORTH SECTOR DL-Y D5 C 5 A
2092,1635,TRIFID OF THE NORTH SECTOR DL-Y D5 C 5 F A
2093,1636,TRIFID OF THE NORTH SECTOR DL-Y E0 D 6 A
2094,1636,TRIFID OF THE NORTH SECTOR DL-Y E0 D 7 B
2095,1636,TRIFID OF THE NORTH SECTOR DL-Y E0 D 9 A
2096,1637,TRIFID OF THE NORTH SECTOR FW-W C1-0 A 2
2097,1638,TRIFID OF THE NORTH SECTOR GW-W D1-1 4 A
2098,1639,TRIFID OF THE NORTH SECTOR HR-W D1-8 CDEF 1
2099,1640,TRIFID OF THE NORTH SECTOR IR-W D1-4 1 A
2100,1641,TRIFID OF THE NORTH SECTOR SO-R C4-0 A 1 A
2101,1642,TRIFID SECTOR BA-A E25 1 A
2102,1643,TRIFID SECTOR BQ-Y D11 A 3 A
2103,1644,TRIFID SECTOR FW-W D1-233 2 C
2104,1645,TRIFID SECTOR HR-W D1-256 6
2105,1646,TV MUSCAE AB 12 A
2106,1646,TV MUSCAE AB 3 B
2107,1646,TV MUSCAE AB 3 C
2108,1646,TV MUSCAE AB 6 A
2109,1646,TV MUSCAE AB 8 A
2110,1646,TV MUSCAE AB 8 B
2111,1646,TV MUSCAE AB 9 A
2112,1646,TV MUSCAE AB 9 B
2113,1647,TYROESLY VM-W D1-1 3 D A
2114,1648,V1588 ORIONIS 1 B
2115,1649,V2 PUPPIS 3 A
2116,1649,V2 PUPPIS 3 B
2117,1650,V4197 SAGITTARII AB 10 C
2118,1651,V4203 SAGITTARII B 5 A
2119,1652,V518 CARINAE 2 A
2120,1653,V655 CARINAE 5
2121,1654,VEIL EAST SECTOR DL-Y D19 A 5 A
2122,1655,VEIL WEST SECTOR DL-Y D68 D 3 B A
2123,1655,VEIL WEST SECTOR DL-Y D68 D 4 E
2124,1656,VEIL WEST SECTOR GW-W C1-1 2
2125,1657,VEIL WEST SECTOR GW-W C1-13 3 C
2126,1658,VEIL WEST SECTOR KC-V C2-18 10 A
2127,1659,VELA DARK REGION BQ-Y D110 4 B
2128,1660,VELA DARK REGION BQ-Y D94 9 B
2129,1661,VELA DARK REGION CQ-Y C0 A 2
2130,1662,VELA DARK REGION DL-Y D112 1 A
2131,1663,VELA DARK REGION DL-Y D80 1 B
2132,1664,VELA DARK REGION DL-Y D83 5 B
2133,1665,VELA DARK REGION DL-Y D91 5 A
2134,1666,VELA DARK REGION EG-X B1-1 A 1
2135,1667,VELA DARK REGION EL-Y D32 B 1
2136,1668,VELA DARK REGION EL-Y D55 1
2137,1669,VELA DARK REGION FL-Y D63 A 5
2138,1669,VELA DARK REGION FL-Y D63 B 1
2139,1670,VELA DARK REGION HB-X C1-28 E 2
2140,1670,VELA DARK REGION HB-X C1-28 E 3
2141,1671,VELA DARK REGION IW-W B1-3 B 1
2142,1672,VELA DARK REGION JS-T B3-0 A 3
2143,1673,VELA DARK REGION KR-W C1-24 7 A
2144,1673,VELA DARK REGION KR-W C1-24 7 B
2145,1673,VELA DARK REGION KR-W C1-24 7 C
2146,1673,VELA DARK REGION KR-W C1-24 7 D
2147,1674,VELA DARK REGION LR-W C1-11 A 2 A
2148,1675,VELA DARK REGION RC-V B2-5 C 3
2149,1675,VELA DARK REGION RC-V B2-5 C 4
2150,1676,VELA DARK REGION RY-R B4-7 A 1
2151,1677,VELA DARK REGION VO-Q B5-1 B 3 A
2152,1677,VELA DARK REGION VO-Q B5-1 B 6
2153,1677,VELA DARK REGION VO-Q B5-1 C 5
2154,1678,VELA DARK REGION WT-R B4-3 B 1
2155,1678,VELA DARK REGION WT-R B4-3 B 2
2156,1679,VELA DARK REGION YO-R B4-1 B 4
2157,1679,VELA DARK REGION YO-R B4-1 D 2
2158,1680,VELA DARK REGION ZE-A D66 6 B
2159,1681,VIRUDNIR 6
2160,1682,WEPAA BQ-X E1-3388 A 1 A
2161,1683,WEPAA XJ-P D6-245 4 C A
2162,1684,WEPIAE QQ-P C8-454 B 2
2163,1685,WHUEFUA WA-M D8-0 C 1 G
2164,1686,WHUEFUA ZK-N D7-0 C 13 B
2165,1687,WITCH HEAD SECTOR BG-O B6-0 1
2166,1687,WITCH HEAD SECTOR BG-O B6-0 2
2167,1688,WITCH HEAD SECTOR DL-Y D17 A 1
2168,1689,WITCH HEAD SECTOR FB-X C1-11 B 2
2169,1689,WITCH HEAD SECTOR FB-X C1-11 B 3
2170,1689,WITCH HEAD SECTOR FB-X C1-11 B 4
2171,1689,WITCH HEAD SECTOR FB-X C1-11 B 5
2172,1690,WITCH HEAD SECTOR GW-W C1-4 A 4
2173,1691,WITCH HEAD SECTOR HH-V C2-2 A 3
2174,1692,WITCH HEAD SECTOR HH-V C2-3 D 2
2175,1693,WITCH HEAD SECTOR HW-W C1-7 C 2
2176,1693,WITCH HEAD SECTOR HW-W C1-7 C 3
2177,1693,WITCH HEAD SECTOR HW-W C1-7 C 4
2178,1694,WITCH HEAD SECTOR HW-W C1-8 A 4
2179,1695,WITCH HEAD SECTOR HW-W C1-9 4
