"id","systemName","edsmID","edsmID64","edsmCoordX","edsmCoordY","edsmCoordZ","edsmCoordLocked","created_at","updated_at"
3353,PENCIL SECTOR ZU-P B5-0,8105177,681691719073,813.96875,-59.5625,-20.46875,1,2018-08-31 13:28:41,2018-08-31 14:47:47
3354,PHA FLAAE II-J D9-175,24395414,6018666943187,-22756.09375,449,24116.8125,0,2018-08-31 13:28:41,2018-08-31 14:47:51
3355,PHA FLEAU ND-K D8-81,24370304,2789371548363,-20235.53125,27.40625,23987.625,0,2018-08-31 13:28:41,2018-08-31 14:47:51
3356,PHRAA BLOO LX-U D2-16,22650455,560249460379,55.4375,-2459.59375,33739,0,2018-08-31 13:28:41,2018-08-31 14:47:51
3357,PHRAA BLOO LX-U D2-2,22515830,79213123227,79.59375,-2439.125,33781.3125,0,2018-08-31 13:28:41,2018-08-31 14:47:51
3358,PHROEA HYPA ZC-Y B48-0,23108680,579149372321,-6829.40625,-49.5,-6419.09375,0,2018-08-31 13:28:41,2018-08-31 14:47:51
3359,PIKUM,8305,5068463941001,-39,-63.125,-75.03125,1,2018-08-31 13:28:41,2018-08-31 14:47:51
3360,PISCIUM SECTOR EL-Y B3,51130,7267218630025,-57.28125,-88.03125,-77.0625,1,2018-08-31 13:28:41,2018-08-31 14:47:51
3361,PLAA AIN HE-A C1-0,24861003,85329254922,885.6875,412.40625,9218.90625,0,2018-08-31 13:28:41,2018-08-31 14:47:51
3362,PLEIADES SECTOR AB-N B7-1,50831,2869171987769,-57.34375,-136.125,-270.59375,1,2018-08-31 13:28:41,2018-08-31 14:47:51
3363,PLEIADES SECTOR AB-N B7-2,51300,5068195243321,-60.53125,-142.03125,-270.875,1,2018-08-31 13:28:41,2018-08-31 14:47:51
3364,PLEIADES SECTOR AB-N B7-3,51302,7267218498873,-60.6875,-141.4375,-265.9375,1,2018-08-31 13:28:41,2018-08-31 14:47:51
3365,PLEIADES SECTOR AL-X B1-1,2689491,2868098180361,-140.28125,-147.71875,-398.90625,1,2018-08-31 13:28:41,2018-08-31 14:47:51
3366,PLEIADES SECTOR AM-L B8-0,422685,669611926849,-99.40625,-125,-262.84375,1,2018-08-31 13:28:41,2018-08-31 14:47:51
3367,PLEIADES SECTOR AQ-X B1-1,1415588,2868635116809,-101.65625,-141.625,-395.9375,1,2018-08-31 13:28:41,2018-08-31 14:47:51
3368,PLEIADES SECTOR AR-L B8-0,48232,670148863297,-62.375,-104.1875,-264.4375,1,2018-08-31 13:28:41,2018-08-31 14:47:51
3369,PLEIADES SECTOR AR-L B8-2,136419,5068195374401,-58.125,-99.75,-261.5,1,2018-08-31 13:28:41,2018-08-31 14:47:51
3370,PLEIADES SECTOR AR-L B8-4,425059,9466241885505,-63.6875,-97.40625,-263.8125,1,2018-08-31 13:28:41,2018-08-31 14:47:51
3371,PLEIADES SECTOR AV-Y C7,4024772,2007863562882,-65.0625,-110.625,-424.3125,1,2018-08-31 13:28:41,2018-08-31 14:47:51
3372,PLEIADES SECTOR AW-M B7-2,97209,5067658306873,-97.125,-146.90625,-265.25,1,2018-08-31 13:28:41,2018-08-31 14:47:51
3373,PLEIADES SECTOR BB-N B7-0,394776,670417167673,-41.71875,-141.71875,-284.875,1,2018-08-31 13:28:41,2018-08-31 14:47:51
3374,PLEIADES SECTOR BB-N B7-1,417275,2869440423225,-39.46875,-142.34375,-280.9375,1,2018-08-31 13:28:41,2018-08-31 14:47:51
3375,PLEIADES SECTOR BB-N B7-3,354466,7267486934329,-33.65625,-128.96875,-271,1,2018-08-31 13:28:41,2018-08-31 14:47:51
3376,PLEIADES SECTOR BG-O B6-1,5421332,2868903355697,-68.96875,-193.25,-295.5,1,2018-08-31 13:28:41,2018-08-31 14:47:51
3377,PLEIADES SECTOR BG-X C1-10,3445873,2832430207626,-127.0625,-92.90625,-384.375,1,2018-08-31 13:28:41,2018-08-31 14:47:51
3378,PLEIADES SECTOR BG-X C1-14,8587803,3931941835402,-133.78125,-71.96875,-373.3125,1,2018-08-31 13:28:41,2018-08-31 14:47:51
3379,PLEIADES SECTOR BL-X C1-2,325782,633541202570,-63.90625,-59.46875,-377.09375,1,2018-08-31 13:28:41,2018-08-31 14:47:51
3380,PLEIADES SECTOR BM-L B8-3,137923,7266950128961,-82.03125,-113.53125,-258.28125,1,2018-08-31 13:28:41,2018-08-31 14:47:51
3381,PLEIADES SECTOR CB-N B7-0,373867,670685603129,-24.625,-139.1875,-280.90625,1,2018-08-31 13:28:41,2018-08-31 14:47:51
3382,PLEIADES SECTOR CB-O B6-0,4917755,669611599153,-99.71875,-221,-303.96875,1,2018-08-31 13:28:41,2018-08-31 14:47:51
3383,PLEIADES SECTOR CB-X C1-5,168279,1457973531274,-156.875,-113.21875,-364.25,1,2018-08-31 13:28:41,2018-08-31 14:47:51
3384,PLEIADES SECTOR CL-Y D26,4694674,903796984131,-174.34375,-127.96875,-371.9375,1,2018-08-31 13:28:41,2018-08-31 14:48:59
3385,PLEIADES SECTOR CL-Y D43,168289,1487912536387,-153.21875,-126.84375,-404.71875,1,2018-08-31 13:28:41,2018-08-31 14:48:59
3386,PLEIADES SECTOR CL-Y D50,4739215,1728430704963,-161.28125,-134.03125,-375.28125,1,2018-08-31 13:28:41,2018-08-31 14:48:59
3387,PLEIADES SECTOR CL-Y D65,3522527,2243826780483,-146.84375,-129.5625,-404.25,1,2018-08-31 13:28:41,2018-08-31 14:48:59
3388,PLEIADES SECTOR CM-L B8-0,31555,670148797761,-64.75,-122.28125,-262.875,1,2018-08-31 13:28:41,2018-08-31 14:48:59
3389,PLEIADES SECTOR CQ-P B5-0,2976124,670148404521,-55.40625,-229.625,-324.875,1,2018-08-31 13:28:41,2018-08-31 14:48:59
3390,PLEIADES SECTOR CQ-Y C1,238195,358596088450,-72.4375,-157.28125,-403.84375,1,2018-08-31 13:28:41,2018-08-31 14:48:59
3391,PLEIADES SECTOR CW-M B7-0,186277,670148666681,-60.28125,-164.25,-283.5625,1,2018-08-31 13:28:41,2018-08-31 14:48:59
3392,PLEIADES SECTOR DB-X C1-8,678004,2282674360970,-120,-133.625,-355.0625,1,2018-08-31 13:28:41,2018-08-31 14:48:59
3393,PLEIADES SECTOR DB-X C1-9,249649,2557552267914,-118.28125,-134.75,-360,1,2018-08-31 13:28:41,2018-08-31 14:48:59
3394,PLEIADES SECTOR DG-X C1-11,8519210,3107442332298,-49.25,-70.4375,-360.8125,1,2018-08-31 13:28:41,2018-08-31 14:48:59
3395,PLEIADES SECTOR DG-X C1-14,7359438,3932076053130,-45.625,-80.78125,-376.4375,1,2018-08-31 13:28:41,2018-08-31 14:48:59
3396,PLEIADES SECTOR DH-L B8-1,203322,2868903552321,-71.46875,-144.875,-254.0625,1,2018-08-31 13:28:41,2018-08-31 14:48:59
3397,PLEIADES SECTOR DL-Y D34,1859312,1178691668291,-116.59375,-142.75,-357.90625,1,2018-08-31 13:28:41,2018-08-31 14:48:59
3398,PLEIADES SECTOR DL-Y D43,2866854,1487929313603,-121.5625,-120.71875,-367.09375,1,2018-08-31 13:28:41,2018-08-31 14:48:59
3399,PLEIADES SECTOR DL-Y D46,452598,1591008528707,-80.25,-179.71875,-352.125,1,2018-08-31 13:28:41,2018-08-31 14:48:59
3400,PLEIADES SECTOR DL-Y D58,31551,2003325389123,-84.46875,-131.375,-373.28125,1,2018-08-31 13:28:41,2018-08-31 14:48:59
3401,PLEIADES SECTOR DL-Y D59,45705,2037685127491,-85.5625,-140.625,-360.71875,1,2018-08-31 13:28:41,2018-08-31 14:48:59
3402,PLEIADES SECTOR DL-Y D60,186380,2072044865859,-101.9375,-148.8125,-414.21875,1,2018-08-31 13:28:41,2018-08-31 14:48:59
3403,PLEIADES SECTOR DL-Y D65,25472,2243843557699,-83.28125,-151.40625,-347.1875,1,2018-08-31 13:28:41,2018-08-31 14:48:59
3404,PLEIADES SECTOR DL-Y D66,338115,2278203296067,-90.78125,-159.53125,-354.09375,1,2018-08-31 13:28:41,2018-08-31 14:48:59
3405,PLEIADES SECTOR DL-Y D68,163718,2346922772803,-80.6875,-141.5625,-352.09375,1,2018-08-31 13:28:41,2018-08-31 14:48:59
3406,PLEIADES SECTOR DL-Y D69,415231,2381282511171,-89.84375,-152.0625,-352.40625,1,2018-08-31 13:28:41,2018-08-31 14:48:59
3407,PLEIADES SECTOR DM-L B8-0,439107,670417233217,-39.8125,-125,-260.25,1,2018-08-31 13:28:41,2018-08-31 14:48:59
3408,PLEIADES SECTOR DQ-X B1-2,303451,5068463678729,-29.5,-135,-393.625,1,2018-08-31 13:28:41,2018-08-31 14:48:59
3409,PLEIADES SECTOR DQ-Y C4,1155104,1183296918146,-60.40625,-182.3125,-420.03125,1,2018-08-31 13:28:41,2018-08-31 14:48:59
3410,PLEIADES SECTOR DR-U B3-0,1818300,669880493337,-81.71875,-82.21875,-361.8125,1,2018-08-31 13:28:41,2018-08-31 14:49:03
3411,PLEIADES SECTOR EB-X B1-2,3041088,5067121304841,-140.40625,-192.0625,-404.8125,1,2018-08-31 13:28:41,2018-08-31 14:49:03
3412,PLEIADES SECTOR EB-X C1-14,25473,3932008911498,-81.4375,-142.1875,-353.90625,1,2018-08-31 13:28:41,2018-08-31 14:49:03
3413,PLEIADES SECTOR EB-X C1-16,163717,4481764725386,-82.375,-142.4375,-352.1875,1,2018-08-31 13:28:41,2018-08-31 14:49:03
3414,PLEIADES SECTOR EB-X C1-2,295020,633474028170,-82.65625,-121.15625,-380.125,1,2018-08-31 13:28:41,2018-08-31 14:49:03
3415,PLEIADES SECTOR EB-X C1-9,248257,2557619376778,-104.34375,-140.59375,-378.28125,1,2018-08-31 13:28:41,2018-08-31 14:49:03
3416,PLEIADES SECTOR EC-U B3-0,4938434,668538119449,-166.4375,-132.78125,-351.46875,1,2018-08-31 13:28:41,2018-08-31 14:49:03
3417,PLEIADES SECTOR EH-U B3-2,202491,5067121567001,-141.40625,-122.1875,-346.25,1,2018-08-31 13:28:41,2018-08-31 14:49:03
3418,PLEIADES SECTOR EL-Y D23,2807341,800751323459,-39.625,-133.125,-410.625,1,2018-08-31 13:28:41,2018-08-31 14:49:03
3419,PLEIADES SECTOR EL-Y D56,244230,1934622689603,-64.03125,-126.9375,-422.34375,1,2018-08-31 13:28:41,2018-08-31 14:49:03
3420,PLEIADES SECTOR FB-X C1-10,48400,2832564392586,-25.0625,-130.65625,-348.1875,1,2018-08-31 13:28:41,2018-08-31 14:49:03
3421,PLEIADES SECTOR FG-Y D48,678158,1659727989059,-95.0625,-191.8125,-350.40625,1,2018-08-31 13:28:41,2018-08-31 14:49:03
3422,PLEIADES SECTOR FH-L B8-0,312225,670417167681,-43.34375,-141.71875,-260.9375,1,2018-08-31 13:28:41,2018-08-31 14:49:03
3423,PLEIADES SECTOR FH-U B3-2,2866853,5067390002457,-107.1875,-118.75,-364.90625,1,2018-08-31 13:28:41,2018-08-31 14:49:03
3424,PLEIADES SECTOR FH-U B3-3,209359,7266413258009,-112.03125,-122.25,-352.03125,1,2018-08-31 13:28:41,2018-08-31 14:49:03
3425,PLEIADES SECTOR FR-V B2-0,394756,669343360273,-109.75,-145.15625,-369.125,1,2018-08-31 13:28:41,2018-08-31 14:49:03
3426,PLEIADES SECTOR FR-V B2-1,1457214,2868366615825,-110.5,-147.09375,-366.78125,1,2018-08-31 13:28:41,2018-08-31 14:49:03
3427,PLEIADES SECTOR FR-V B2-2,2989645,5067389871377,-120.375,-154.25,-374.375,1,2018-08-31 13:28:41,2018-08-31 14:49:03
3428,PLEIADES SECTOR FR-V C2-2,7617769,633541202578,-57.71875,-63.78125,-339.375,1,2018-08-31 13:28:41,2018-08-31 14:49:03
3429,PLEIADES SECTOR FS-S B4-1,222156,2867829941537,-158.25,-86.46875,-342.375,1,2018-08-31 13:28:41,2018-08-31 14:49:03
3430,PLEIADES SECTOR FW-W D1-18,3718744,628935870795,-72.46875,-75.375,-299.59375,1,2018-08-31 13:28:41,2018-08-31 14:49:03
3431,PLEIADES SECTOR FW-W D1-37,436995,1281770899787,-79.6875,-79.28125,-279.5625,1,2018-08-31 13:28:41,2018-08-31 14:49:03
3432,PLEIADES SECTOR FW-W D1-65,299944,2243843574091,-101.15625,-98.15625,-295.96875,1,2018-08-31 13:28:41,2018-08-31 14:49:03
3433,PLEIADES SECTOR GG-Y D33,284168,1144348690755,-37.5,-204.25,-386.3125,1,2018-08-31 13:28:41,2018-08-31 14:49:03
3434,PLEIADES SECTOR GH-L B8-0,435139,670685603137,-24.90625,-141.65625,-261.5625,1,2018-08-31 13:28:41,2018-08-31 14:49:03
3435,PLEIADES SECTOR GM-V C2-9,468596,2557619409554,-101.28125,-98.03125,-312.75,1,2018-08-31 13:28:41,2018-08-31 14:49:03
3436,PLEIADES SECTOR GR-V B2-0,594907,669611795729,-102.25,-159.1875,-385,1,2018-08-31 13:28:41,2018-08-31 14:49:03
3437,PLEIADES SECTOR GR-V B2-1,161962,2868635051281,-92.6875,-154.125,-367.125,1,2018-08-31 13:28:41,2018-08-31 14:49:03
3438,PLEIADES SECTOR GR-V B2-2,393353,5067658306833,-97.65625,-160.15625,-366.6875,1,2018-08-31 13:28:41,2018-08-31 14:49:03
3439,PLEIADES SECTOR GR-W C1-9,4749885,2557485093514,-154.3125,-189.71875,-357.21875,1,2018-08-31 13:28:41,2018-08-31 14:49:03
3440,PLEIADES SECTOR GW-W C1-11,25477,3107375157898,-86.03125,-159.09375,-354.71875,1,2018-08-31 13:28:41,2018-08-31 14:49:06
3441,PLEIADES SECTOR GW-W C1-13,62922,3657130971786,-77.375,-156.3125,-352.03125,1,2018-08-31 13:28:41,2018-08-31 14:49:06
3442,PLEIADES SECTOR GW-W C1-14,62923,3932008878730,-83.46875,-156.78125,-352.375,1,2018-08-31 13:28:41,2018-08-31 14:49:06
3443,PLEIADES SECTOR GW-W C1-15,22194,4206886785674,-76.9375,-153.71875,-346.625,1,2018-08-31 13:28:41,2018-08-31 14:49:06
3444,PLEIADES SECTOR GW-W C1-6,25478,1732985623178,-82.3125,-148,-358.375,1,2018-08-31 13:28:41,2018-08-31 14:49:06
3445,PLEIADES SECTOR GW-W C1-7,186383,2007863530122,-78.25,-149.90625,-376.96875,1,2018-08-31 13:28:41,2018-08-31 14:49:06
3446,PLEIADES SECTOR GW-W C1-9,55212,2557619344010,-94.375,-151.03125,-354.15625,1,2018-08-31 13:28:41,2018-08-31 14:49:06
3447,PLEIADES SECTOR GW-W D1-34,92645,1178708461899,-64.875,-104.8125,-303.5625,1,2018-08-31 13:28:41,2018-08-31 14:49:06
3448,PLEIADES SECTOR GW-W D1-54,201350,1865903229259,-46.625,-91.6875,-271.03125,1,2018-08-31 13:28:41,2018-08-31 14:49:06
3449,PLEIADES SECTOR GW-W D1-65,102725,2243860351307,-8.9375,-94.6875,-343.96875,1,2018-08-31 13:28:41,2018-08-31 14:49:06
3450,PLEIADES SECTOR HC-U B3-0,332889,669343425817,-107.46875,-140.53125,-362.375,1,2018-08-31 13:28:41,2018-08-31 14:49:06
3451,PLEIADES SECTOR HH-V C2-13,3162347,3657063895698,-134.875,-139.375,-327.90625,1,2018-08-31 13:28:41,2018-08-31 14:49:06
3452,PLEIADES SECTOR HH-V C2-6,700825,1732918547090,-112.3125,-127.125,-318.84375,1,2018-08-31 13:28:41,2018-08-31 14:49:06
3453,PLEIADES SECTOR HH-V C2-8,5017083,2282674360978,-113.8125,-122.90625,-318.09375,1,2018-08-31 13:28:41,2018-08-31 14:49:06
3454,PLEIADES SECTOR HM-M B7-1,5607042,2869440226617,-30.1875,-194.59375,-284.46875,1,2018-08-31 13:28:41,2018-08-31 14:49:06
3455,PLEIADES SECTOR HM-V C2-10,230797,2832564425362,-64.03125,-92.96875,-315.46875,1,2018-08-31 13:28:41,2018-08-31 14:49:06
3456,PLEIADES SECTOR HR-V B2-1,985030,2868903486737,-75.15625,-163.8125,-382.84375,1,2018-08-31 13:28:41,2018-08-31 14:49:06
3457,PLEIADES SECTOR HR-W D1-21,56637,732015069515,-69.0625,-147.125,-267.84375,1,2018-08-31 13:28:41,2018-08-31 14:49:06
3458,PLEIADES SECTOR HR-W D1-26,338109,903813761355,-107.1875,-123.09375,-321.15625,1,2018-08-31 13:28:41,2018-08-31 14:49:06
3459,PLEIADES SECTOR HR-W D1-27,266206,938173499723,-121.78125,-111.09375,-335.875,1,2018-08-31 13:28:41,2018-08-31 14:49:06
3460,PLEIADES SECTOR HR-W D1-30,283592,1041252714827,-97.46875,-136.90625,-322.34375,1,2018-08-31 13:28:41,2018-08-31 14:49:06
3461,PLEIADES SECTOR HR-W D1-33,77768,1144331929931,-66.3125,-157.53125,-286.6875,1,2018-08-31 13:28:41,2018-08-31 14:49:06
3462,PLEIADES SECTOR HR-W D1-36,22197,1247411145035,-67.65625,-150.71875,-333.3125,1,2018-08-31 13:28:41,2018-08-31 14:49:06
3463,PLEIADES SECTOR HR-W D1-41,25480,1419209836875,-83.96875,-146.15625,-334.21875,1,2018-08-31 13:28:41,2018-08-31 14:49:06
3464,PLEIADES SECTOR HR-W D1-42,61791,1453569575243,-70.1875,-150.21875,-343.84375,1,2018-08-31 13:28:41,2018-08-31 14:49:06
3465,PLEIADES SECTOR HR-W D1-52,22199,1797166958923,-91.40625,-149.625,-298.875,1,2018-08-31 13:28:41,2018-08-31 14:49:06
3466,PLEIADES SECTOR HR-W D1-57,25482,1968965650763,-86.40625,-125.15625,-301.84375,1,2018-08-31 13:28:41,2018-08-31 14:49:06
3467,PLEIADES SECTOR HR-W D1-59,25483,2037685127499,-76.03125,-128.3125,-326.25,1,2018-08-31 13:28:41,2018-08-31 14:49:06
3468,PLEIADES SECTOR HR-W D1-65,88815,2243843557707,-85.28125,-145,-339.40625,1,2018-08-31 13:28:41,2018-08-31 14:49:06
3469,PLEIADES SECTOR HR-W D1-66,230871,2278203296075,-99.5625,-178.53125,-344.875,1,2018-08-31 13:28:41,2018-08-31 14:49:06
3470,PLEIADES SECTOR HR-W D1-71,214875,2450001987915,-82.15625,-113.9375,-288.125,1,2018-08-31 13:28:41,2018-08-31 14:49:10
3471,PLEIADES SECTOR HR-W D1-74,25484,2553081203019,-87.40625,-150.90625,-344.96875,1,2018-08-31 13:28:41,2018-08-31 14:49:10
3472,PLEIADES SECTOR HR-W D1-78,26063,2690520156491,-93.0625,-151.65625,-340.1875,1,2018-08-31 13:28:41,2018-08-31 14:49:10
3473,PLEIADES SECTOR HR-W D1-79,25485,2724879894859,-80.625,-146.65625,-343.25,1,2018-08-31 13:28:41,2018-08-31 14:49:10
3474,PLEIADES SECTOR HW-W C1-10,506148,2832564359818,-33.625,-162.75,-354.375,1,2018-08-31 13:28:41,2018-08-31 14:49:10
3475,PLEIADES SECTOR IC-U B3-1,224016,2868635116825,-90.1875,-135.15625,-348.3125,1,2018-08-31 13:28:41,2018-08-31 14:49:10
3476,PLEIADES SECTOR IH-V C2-0,249648,83718214290,-104.3125,-140.4375,-344.78125,1,2018-08-31 13:28:41,2018-08-31 14:49:10
3477,PLEIADES SECTOR IH-V C2-10,61553,2832497283730,-69.5,-137.28125,-332.03125,1,2018-08-31 13:28:41,2018-08-31 14:49:10
3478,PLEIADES SECTOR IH-V C2-11,22201,3107375190674,-89.5625,-143.125,-317.21875,1,2018-08-31 13:28:41,2018-08-31 14:49:10
3479,PLEIADES SECTOR IH-V C2-13,299862,3657131004562,-84.15625,-137.5,-328,1,2018-08-31 13:28:41,2018-08-31 14:49:10
3480,PLEIADES SECTOR IH-V C2-16,163674,4481764725394,-92,-143.5,-341.3125,1,2018-08-31 13:28:41,2018-08-31 14:49:10
3481,PLEIADES SECTOR IH-V C2-3,651019,908351935122,-91.28125,-114.625,-323.75,1,2018-08-31 13:28:41,2018-08-31 14:49:10
3482,PLEIADES SECTOR IH-V C2-5,25486,1458107749010,-78.71875,-138.03125,-321.78125,1,2018-08-31 13:28:41,2018-08-31 14:49:10
3483,PLEIADES SECTOR IH-V C2-7,22202,2007863562898,-78.46875,-144.9375,-324.9375,1,2018-08-31 13:28:41,2018-08-31 14:49:10
3484,PLEIADES SECTOR IH-V C2-8,22203,2282741469842,-75.84375,-144.875,-324.15625,1,2018-08-31 13:28:41,2018-08-31 14:49:10
3485,PLEIADES SECTOR IH-V C2-9,22204,2557619376786,-72.5625,-141.96875,-326.28125,1,2018-08-31 13:28:41,2018-08-31 14:49:10
3486,PLEIADES SECTOR IM-V B2-1,25488,2868634985745,-103.78125,-184.0625,-384.125,1,2018-08-31 13:28:41,2018-08-31 14:49:10
3487,PLEIADES SECTOR IM-V C2-16,3053904,4481898975890,-9.875,-99.53125,-329.03125,1,2018-08-31 13:28:41,2018-08-31 14:49:10
3488,PLEIADES SECTOR IN-S B4-1,226622,2868098311457,-131.0625,-107.03125,-344,1,2018-08-31 13:28:41,2018-08-31 14:49:10
3489,PLEIADES SECTOR IR-W C1-5,2093859,1458107683466,-86.4375,-214.46875,-362,1,2018-08-31 13:28:41,2018-08-31 14:49:10
3490,PLEIADES SECTOR IR-W C1-9,102126,2557619311242,-103.90625,-217.125,-366.59375,1,2018-08-31 13:28:41,2018-08-31 14:49:10
3491,PLEIADES SECTOR IR-W D1-34,73948,1178708445515,-43.3125,-135.4375,-272.1875,1,2018-08-31 13:28:41,2018-08-31 14:49:10
3492,PLEIADES SECTOR IR-W D1-36,284156,1247427922251,-33,-169.34375,-313.90625,1,2018-08-31 13:28:41,2018-08-31 14:49:10
3493,PLEIADES SECTOR IR-W D1-38,284157,1316147398987,-35.25,-171.8125,-324.4375,1,2018-08-31 13:28:41,2018-08-31 14:49:10
3494,PLEIADES SECTOR IR-W D1-42,1072523,1453586352459,-27.28125,-171.5625,-280.75,1,2018-08-31 13:28:41,2018-08-31 14:49:10
3495,PLEIADES SECTOR IR-W D1-44,223820,1522305829195,-57.21875,-151.53125,-281.21875,1,2018-08-31 13:28:41,2018-08-31 14:49:10
3496,PLEIADES SECTOR IR-W D1-46,316150,1591025305931,-26.75,-160.34375,-339.34375,1,2018-08-31 13:28:41,2018-08-31 14:49:10
3497,PLEIADES SECTOR IR-W D1-51,224632,1762823997771,-52.0625,-112.84375,-267.875,1,2018-08-31 13:28:41,2018-08-31 14:49:10
3498,PLEIADES SECTOR IR-W D1-52,308289,1797183736139,-50.5625,-117.375,-270.0625,1,2018-08-31 13:28:41,2018-08-31 14:49:10
3499,PLEIADES SECTOR IR-W D1-55,22205,1900262951243,-63.59375,-147.40625,-319.09375,1,2018-08-31 13:28:41,2018-08-31 14:49:10
3500,PLEIADES SECTOR IR-W D1-56,231224,1934622689611,-51.71875,-133.0625,-268.21875,1,2018-08-31 13:28:41,2018-08-31 14:49:14
3501,PLEIADES SECTOR IR-W D1-60,1932599,2072061643083,-41.96875,-172.15625,-275.90625,1,2018-08-31 13:28:41,2018-08-31 14:49:14
3502,PLEIADES SECTOR IR-W D1-61,1889015,2106421381451,-50.09375,-180.84375,-291.46875,1,2018-08-31 13:28:41,2018-08-31 14:49:14
3503,PLEIADES SECTOR IR-W D1-76,458983,2621817456971,-40.8125,-124.5625,-325.375,1,2018-08-31 13:28:41,2018-08-31 14:49:14
3504,PLEIADES SECTOR IW-W C1-4,3017741,1183364027018,1.8125,-166.6875,-384.125,1,2018-08-31 13:28:41,2018-08-31 14:49:14
3505,PLEIADES SECTOR IX-S B4-1,387470,2869172184353,-60.78125,-79.53125,-344.90625,1,2018-08-31 13:28:41,2018-08-31 14:49:14
3506,PLEIADES SECTOR IX-S B4-4,1634070,9466241951009,-53.125,-71.6875,-337.8125,1,2018-08-31 13:28:41,2018-08-31 14:49:14
3507,PLEIADES SECTOR JC-U B3-2,244481,5067926807833,-73.625,-135.75,-359.71875,1,2018-08-31 13:28:41,2018-08-31 14:49:14
3508,PLEIADES SECTOR JC-U B3-3,247083,7266950063385,-70.6875,-138.75,-358.84375,1,2018-08-31 13:28:41,2018-08-31 14:49:14
3509,PLEIADES SECTOR JC-V C2-9,1423795,2557552235154,-131.40625,-150.8125,-343.625,1,2018-08-31 13:28:41,2018-08-31 14:49:14
3510,PLEIADES SECTOR JH-V B2-1,678159,2868366484753,-108.96875,-189.96875,-371.0625,1,2018-08-31 13:28:41,2018-08-31 14:49:14
3511,PLEIADES SECTOR JH-V C2-0,134189,83785323154,-54.9375,-123.0625,-319.0625,1,2018-08-31 13:28:41,2018-08-31 14:49:14
3512,PLEIADES SECTOR JH-V C2-1,214892,358663230098,-50.0625,-126.71875,-326.9375,1,2018-08-31 13:28:41,2018-08-31 14:49:14
3513,PLEIADES SECTOR JH-V C2-10,387740,2832564392594,-60.84375,-121.75,-336.4375,1,2018-08-31 13:28:41,2018-08-31 14:49:14
3514,PLEIADES SECTOR JH-V C2-8,2275047,2282808578706,-27.1875,-114.78125,-333.625,1,2018-08-31 13:28:41,2018-08-31 14:49:14
3515,PLEIADES SECTOR JM-W D1-52,538024,1797166942539,-93.78125,-198.84375,-332.5625,1,2018-08-31 13:28:41,2018-08-31 14:49:14
3516,PLEIADES SECTOR JN-S B4-1,2472832,2868366746913,-110.84375,-110.84375,-326.28125,1,2018-08-31 13:28:41,2018-08-31 14:49:14
3517,PLEIADES SECTOR JS-S B4-1,61555,2868903683361,-77.375,-99,-332.125,1,2018-08-31 13:28:41,2018-08-31 14:49:14
3518,PLEIADES SECTOR JS-T C3-17,1079289,4756575556250,-122.5,-101.875,-289.75,1,2018-08-31 13:28:41,2018-08-31 14:49:14
3519,PLEIADES SECTOR JS-T C3-4,476024,1183162765978,-112.1875,-104.4375,-267.875,1,2018-08-31 13:28:41,2018-08-31 14:49:14
3520,PLEIADES SECTOR KC-V C2-1,457884,358596088466,-87.6875,-175.5,-342.625,1,2018-08-31 13:28:41,2018-08-31 14:49:14
3521,PLEIADES SECTOR KC-V C2-10,25489,2832497250962,-87.3125,-149.90625,-343.46875,1,2018-08-31 13:28:41,2018-08-31 14:49:14
3522,PLEIADES SECTOR KC-V C2-11,25490,3107375157906,-86.59375,-147.03125,-339.28125,1,2018-08-31 13:28:41,2018-08-31 14:49:14
3523,PLEIADES SECTOR KC-V C2-13,163262,3657130971794,-90.8125,-160.1875,-337.59375,1,2018-08-31 13:28:41,2018-08-31 14:49:14
3524,PLEIADES SECTOR KC-V C2-14,26090,3932008878738,-85.5,-156.28125,-342.25,1,2018-08-31 13:28:41,2018-08-31 14:49:14
3525,PLEIADES SECTOR KC-V C2-15,75697,4206886785682,-84.53125,-160.15625,-339.96875,1,2018-08-31 13:28:41,2018-08-31 14:49:14
3526,PLEIADES SECTOR KC-V C2-16,87673,4481764692626,-81.71875,-155.5,-340.84375,1,2018-08-31 13:28:41,2018-08-31 14:49:14
3527,PLEIADES SECTOR KC-V C2-17,163273,4756642599570,-90.15625,-152.6875,-340.34375,1,2018-08-31 13:28:41,2018-08-31 14:49:14
3528,PLEIADES SECTOR KC-V C2-2,291490,633473995410,-85.75,-180.28125,-341.59375,1,2018-08-31 13:28:41,2018-08-31 14:49:14
3529,PLEIADES SECTOR KC-V C2-4,214029,1183229809298,-88.8125,-148.71875,-321.1875,1,2018-08-31 13:28:41,2018-08-31 14:49:14
3530,PLEIADES SECTOR KC-V C2-9,109442,2557619344018,-88.71875,-147.8125,-339.0625,1,2018-08-31 13:28:41,2018-08-31 14:49:17
3531,PLEIADES SECTOR KH-U B3-3,1871364,7267755435289,-20.28125,-111.25,-348.4375,1,2018-08-31 13:28:41,2018-08-31 14:49:17
3532,PLEIADES SECTOR KH-V C2-1,526256,358730338962,-9.15625,-115.78125,-307.96875,1,2018-08-31 13:28:41,2018-08-31 14:49:17
3533,PLEIADES SECTOR KH-V C2-3,3153302,908486152850,-23.1875,-115.375,-339.6875,1,2018-08-31 13:28:41,2018-08-31 14:49:17
