"id","systemName","edsmID","edsmID64","edsmCoordX","edsmCoordY","edsmCoordZ","edsmCoordLocked","created_at","updated_at"
579,HIP 18625,443580,113556572499,-41.6875,-96.46875,-237.03125,1,2018-09-12 08:05:04,2018-09-13 00:11:47
580,HIP 18730,3154624,457153923395,-24.125,-186.6875,-369.25,1,2018-09-12 08:05:04,2018-09-13 00:11:47
581,HIP 18778,3375957,491513661763,11.46875,-236.5625,-398.21875,1,2018-09-12 08:05:04,2018-09-13 00:11:47
582,HIP 18833,201352,1006909753675,-45.09375,-114.9375,-284.75,1,2018-09-12 08:05:04,2018-09-13 00:11:47
583,HIP 1885,16052,908486152922,12.03125,-128.71875,21.53125,1,2018-09-12 08:05:04,2018-09-13 00:11:47
584,HIP 18909,689378,903830538579,-24.5625,-107.3125,-237.75,1,2018-09-12 08:05:04,2018-09-13 00:11:47
585,HIP 19026,3471982,147899533643,-117.875,-65.125,-330.90625,1,2018-09-12 08:05:04,2018-09-13 00:11:47
586,HIP 19036,109448,358730338970,-24.53125,-137.5625,-298.03125,1,2018-09-12 08:05:04,2018-09-13 00:11:47
587,HIP 19266,13873167,147933055299,45.25,-223.28125,-346.84375,1,2018-09-12 08:05:04,2018-09-13 00:11:47
588,HIP 19284,316149,358663197322,-25.40625,-164.875,-365.40625,1,2018-09-12 08:05:04,2018-09-13 00:11:47
589,HIP 19549,315920,216635771203,-29.65625,-169.25,-398.25,1,2018-09-12 08:05:04,2018-09-13 00:11:47
590,HIP 19665,317800,10477340987,-47.125,-177.75,-457.9375,1,2018-09-12 08:05:04,2018-09-13 00:11:47
591,HIP 19847,3083890,319714986307,-24.84375,-153.46875,-377.46875,1,2018-09-12 08:05:04,2018-09-13 00:11:47
592,HIP 19975,232976,160224502956,-19.375,-99.1875,-256.53125,1,2018-09-12 08:05:04,2018-09-13 00:11:47
593,HIP 20014,1420685,422810962243,42.8125,-231.09375,-424.6875,1,2018-09-12 08:05:04,2018-09-13 00:11:47
594,HIP 20318,5720291,130159723684,28.375,-196.90625,-400.09375,1,2018-09-12 08:05:04,2018-09-13 00:11:47
595,HIP 20350,4126,1453586368859,-6.78125,-58.53125,-151.5625,1,2018-09-12 08:05:04,2018-09-13 00:11:47
596,HIP 20369,269904,1453586368851,-15,-94.59375,-254.15625,1,2018-09-12 08:05:04,2018-09-13 00:11:47
597,HIP 20486,272744,216652548427,59.78125,-177.34375,-300.21875,1,2018-09-12 08:05:04,2018-09-13 00:11:47
598,HIP 20567,414552,1659744799067,-2.8125,-63.8125,-162.4375,1,2018-09-12 08:05:04,2018-09-13 00:11:47
599,HIP 20644,1597715,79196817723,-50.34375,-142.375,-465.125,1,2018-09-12 08:05:04,2018-09-13 00:11:47
600,HIP 20785,1932596,1075629230411,-20.75,-106.3125,-318.34375,1,2018-09-12 08:05:04,2018-09-13 00:11:47
601,HIP 20830,9501064,164519470244,37.78125,-181.21875,-384.09375,1,2018-09-12 08:05:04,2018-09-13 00:11:51
602,HIP 20831,3035174,633675354778,27.75,-132.90625,-281.71875,1,2018-09-12 08:05:04,2018-09-13 00:11:51
603,HIP 20859,507019,663312369987,-31.15625,-120.65625,-384.5,1,2018-09-12 08:05:04,2018-09-13 00:11:51
604,HIP 20964,2984258,457153956179,-35.78125,-61.375,-245.96875,1,2018-09-12 08:05:04,2018-09-13 00:11:51
605,HIP 20989,594885,79180040507,-78.96875,-106.40625,-467.6875,1,2018-09-12 08:05:04,2018-09-13 00:11:51
606,HIP 21246,75959,10477357379,-32.78125,-95.25,-349.40625,1,2018-09-12 08:05:04,2018-09-13 00:11:51
607,HIP 21251,40089,8754033237,-2.09375,-143.65625,-413.59375,1,2018-09-12 08:05:04,2018-09-13 00:11:51
608,HIP 21348,128259,457153939779,-26.84375,-107.90625,-379.40625,1,2018-09-12 08:05:04,2018-09-13 00:11:51
609,HIP 21373,393632,113539795259,-76.6875,-93.03125,-460.65625,1,2018-09-12 08:05:04,2018-09-13 00:11:51
610,HIP 21395,3021300,697688901971,21.46875,-100.84375,-243.84375,1,2018-09-12 08:05:04,2018-09-13 00:11:51
611,HIP 21478,1512206,319715002699,-35.4375,-63.625,-280.125,1,2018-09-12 08:05:04,2018-09-13 00:11:51
612,HIP 21918,13590,1183431201458,18.0625,-65.28125,-170.0625,1,2018-09-12 08:05:04,2018-09-13 00:11:51
613,HIP 22118,328994,182276049219,-7.78125,-92.4375,-349.9375,1,2018-09-12 08:05:04,2018-09-13 00:11:51
614,HIP 22334,3029726,250995525955,-24.03125,-85.5,-393.78125,1,2018-09-12 08:05:04,2018-09-13 00:11:51
615,HIP 22347,128921,800751339859,14.4375,-80.15625,-259.5625,1,2018-09-12 08:05:04,2018-09-13 00:11:51
616,HIP 22375,8625056,319698225467,-66.90625,-66.75,-454.25,1,2018-09-12 08:05:04,2018-09-13 00:11:51
617,HIP 22382,2040588,525873432907,-28.90625,-60.03125,-315.34375,1,2018-09-12 08:05:04,2018-09-13 00:11:51
618,HIP 22460,1418617,319715002691,-41.3125,-58.96875,-354.78125,1,2018-09-12 08:05:04,2018-09-13 00:11:51
619,HIP 22743,13009864,83852464770,-11.34375,-86.5,-399.84375,1,2018-09-12 08:05:04,2018-09-13 00:11:51
620,HIP 22851,793605,697688885579,44.71875,-106.625,-313.21875,1,2018-09-12 08:05:04,2018-09-13 00:11:51
621,HIP 23022,4767761,732031863115,-30.375,-51.1875,-338.15625,1,2018-09-12 08:05:04,2018-09-13 00:11:51
622,HIP 23027,19645,2656177211739,-6,-28.25,-149.46875,1,2018-09-12 08:05:04,2018-09-13 00:11:51
623,HIP 23269,4103316,560233171267,-63.6875,-33,-399.3125,1,2018-09-12 08:05:04,2018-09-13 00:11:51
624,HIP 23759,21364,22793921684,359.84375,-385.53125,-718.375,1,2018-09-12 08:05:04,2018-09-13 00:11:51
625,HIP 24007,5123468,83852497546,-1.5,-52.90625,-347.46875,1,2018-09-12 08:05:04,2018-09-13 00:11:51
626,HIP 24934,9544881,79196850507,-27.28125,-13.84375,-319.90625,1,2018-09-12 08:05:04,2018-09-13 00:11:54
627,HIP 25274,9446982,594609686859,18.8125,-39.40625,-320,1,2018-09-12 08:05:04,2018-09-13 00:11:54
628,HIP 25975,5700827,697688901963,54.03125,-48.96875,-312,1,2018-09-12 08:05:04,2018-09-13 00:11:54
629,HIP 29214,17444515,10628303171,711.96875,-338.59375,-394.40625,1,2018-09-12 08:05:04,2018-09-13 00:11:54
630,HIP 29592,16140981,85060227714,721.125,-327.09375,-392.8125,1,2018-09-12 08:05:04,2018-09-13 00:11:54
631,HIP 32278,9413620,79280720203,386.875,-82.84375,-342.84375,1,2018-09-12 08:05:04,2018-09-13 00:11:54
632,HIP 33442,18986221,166195797,813.84375,-228.53125,-339.8125,1,2018-09-12 08:05:04,2018-09-13 00:11:54
633,HIP 33475,3257307,48576316588,881.125,-282.65625,-252.96875,1,2018-09-12 08:05:04,2018-09-13 00:11:54
634,HIP 34842,246672,87947566,741.21875,-161.75,-298.875,1,2018-09-12 08:05:04,2018-09-13 00:11:54
635,HIP 34906,15598347,9913238676,571.40625,18.28125,-598.71875,1,2018-09-12 08:05:04,2018-09-13 00:11:54
636,HIP 35245,150965,61452838052,551.65625,-84.25,-286.375,1,2018-09-12 08:05:04,2018-09-13 00:11:54
637,HIP 36218,8253455,82927674532,485.40625,-34.03125,-285.75,1,2018-09-12 08:05:04,2018-09-13 00:11:54
638,HIP 36252,10057294,5630837940,913,-258.375,-95.875,1,2018-09-12 08:05:04,2018-09-13 00:11:54
639,HIP 36777,9689399,85261652666,843.40625,-210.1875,-114.875,1,2018-09-12 08:05:04,2018-09-13 00:11:54
640,HIP 37546,15885679,10578037067,476.625,24.65625,-321.125,1,2018-09-12 08:05:04,2018-09-13 00:11:54
641,HIP 37610,1865071,20838702,755.71875,-129.1875,-172.84375,1,2018-09-12 08:05:04,2018-09-13 00:11:54
642,HIP 38064,40804,78085271,1152.9375,-60.6875,-478.25,1,2018-09-12 08:05:04,2018-09-13 00:11:54
643,HIP 39111,3901766,61452838068,569.46875,-98.09375,-64.125,1,2018-09-12 08:05:04,2018-09-13 00:11:54
644,HIP 39768,5681536,8219259477,866.59375,-119.125,-109.03125,1,2018-09-12 08:05:04,2018-09-13 00:11:54
645,HIP 41908,9676335,61461226668,843.9375,-34.875,-108.375,1,2018-09-12 08:05:04,2018-09-13 00:11:54
646,HIP 42003,7036780,27101496492,891.21875,-21.375,-130.65625,1,2018-09-12 08:05:04,2018-09-13 00:11:54
647,HIP 48720,2770840,9921627324,783.625,10.625,124.75,1,2018-09-12 08:05:04,2018-09-13 00:11:54
648,HIP 49394,12508633,5533860445,563.5625,34.0625,86.71875,1,2018-09-12 08:05:04,2018-09-13 00:11:54
649,HIP 61997,6695463,5626660044,806.59375,-6.71875,508.78125,1,2018-09-12 08:05:04,2018-09-13 00:11:54
650,HIP 80804,351565,27080533204,65.875,156.53125,571.5625,1,2018-09-12 08:05:04,2018-09-13 00:11:54
651,HIP 93783,490835,113556556187,-11.65625,-174.78125,508.90625,1,2018-09-12 08:05:04,2018-09-13 00:11:58
652,HIP 9599,19526,908419076802,-41.6875,-98.59375,-76.375,1,2018-09-12 08:05:04,2018-09-13 00:11:58
653,HIPPARCHUS,3196999,55654855877609,618.65625,-449.78125,-1109,1,2018-09-12 08:05:04,2018-09-13 00:11:58
654,HR 1089,6946481,457153907011,-5.4375,-267.34375,-347.4375,1,2018-09-12 08:05:04,2018-09-13 00:11:58
655,HR 1172,24731,250414621860,-75.1875,-152.40625,-346.59375,1,2018-09-12 08:05:04,2018-09-13 00:11:58
656,HR 1183,24732,271889458340,-72.875,-145.09375,-336.96875,1,2018-09-12 08:05:04,2018-09-13 00:11:58
657,HR 1185,24734,1774711381,-64.65625,-148.9375,-330.40625,1,2018-09-12 08:05:04,2018-09-13 00:11:58
658,HR 1406,1257802,3824408316251,-32.375,-36.6875,-170.1875,1,2018-09-12 08:05:04,2018-09-13 00:11:58
659,HR 1918,21547,1776804413,631.90625,-424.4375,-1092.1875,1,2018-09-12 08:05:04,2018-09-13 00:11:58
660,HR 2923,14956077,84724945554,517.71875,-3.5,-324.09375,1,2018-09-12 08:05:04,2018-09-13 00:11:58
661,HR 3020,9735454,14216586412,792.25,-133.34375,-171.875,1,2018-09-12 08:05:04,2018-09-13 00:11:58
662,HR 4221,3017563,27093107900,503.21875,18.09375,152.21875,1,2018-09-12 08:05:04,2018-09-13 00:11:58
663,HYADES SECTOR AB-W B2-1,370401,2868635379025,-98.25,-63.65625,-210.53125,1,2018-09-12 08:05:04,2018-09-13 00:11:58
664,HYADES SECTOR AB-W B2-2,387421,5067658634577,-91.65625,-62.53125,-224.5,1,2018-09-12 08:05:04,2018-09-13 00:11:58
665,HYADES SECTOR AF-Z B0,232988,670685734209,-22.5,-100,-264.125,1,2018-09-12 08:05:04,2018-09-13 00:11:58
666,HYADES SECTOR AQ-Y D68,306513,2346922789203,-118.09375,-74.40625,-216.71875,1,2018-09-12 08:05:04,2018-09-13 00:11:58
667,HYADES SECTOR AQ-Y D81,403286,2793599387987,-83.4375,-82.78125,-244.21875,1,2018-09-12 08:05:04,2018-09-13 00:11:58
668,HYADES SECTOR AQ-Y D93,214877,3205916248403,-74.59375,-70.9375,-253.96875,1,2018-09-12 08:05:04,2018-09-13 00:11:58
669,HYADES SECTOR AV-Y C5,539326,1458174890658,-29.46875,-76.28125,-259.96875,1,2018-09-12 08:05:04,2018-09-13 00:11:58
670,HYADES SECTOR BV-Y C11,1044866,3107509441186,0.5625,-97.28125,-238.625,1,2018-09-12 08:05:04,2018-09-13 00:11:58
671,HYADES SECTOR CL-X B1-3,148841,7267218629961,-55.9375,-92.65625,-232.34375,1,2018-09-12 08:05:04,2018-09-13 00:11:58
672,HYADES SECTOR DB-X C1-19,125238,5306398479018,-79.9375,-88.375,-219.8125,1,2018-09-12 08:05:04,2018-09-13 00:11:58
673,HYADES SECTOR DB-X C1-8,140273,2282741502634,-85.75,-85.375,-219.3125,1,2018-09-12 08:05:04,2018-09-13 00:11:58
674,HYADES SECTOR DR-V C2-23,167237,6405910172338,-104.625,-0.8125,-151.90625,1,2018-09-12 08:05:04,2018-09-13 00:11:58
675,HYADES SECTOR EB-X C1-12,458985,3382320239274,-29.03125,-89.21875,-205.1875,1,2018-09-12 08:05:04,2018-09-13 00:11:58
676,HYADES SECTOR EB-X C1-17,431605,4756709773994,-62.5625,-67.1875,-216.53125,1,2018-09-12 08:05:04,2018-09-13 00:12:02
677,HYADES SECTOR GB-X C1-12,2921067,3382454457002,40.375,-73.59375,-202.3125,1,2018-09-12 08:05:04,2018-09-13 00:12:02
678,HYADES SECTOR GM-M B7-3,262731,7267755369849,-16.875,-142.8125,-112.0625,1,2018-09-12 08:05:04,2018-09-13 00:12:02
679,HYADES SECTOR GW-V B2-2,92861,5068732310865,-22.53125,-81,-212.28125,1,2018-09-12 08:05:04,2018-09-13 00:12:02
680,HYADES SECTOR HR-V B2-0,435452,670417298769,-43.21875,-102.9375,-223.3125,1,2018-09-12 08:05:04,2018-09-13 00:12:02
681,HYADES SECTOR HW-V B2-5,247067,11666070512977,5.75,-73.09375,-212.5625,1,2018-09-12 08:05:04,2018-09-13 00:12:02
682,HYADES SECTOR HW-W C1-4,262792,1183364059818,-5.21875,-114.625,-212.53125,1,2018-09-12 08:05:04,2018-09-13 00:12:02
683,HYADES SECTOR IR-W C1-12,422596,3382320173738,-25.90625,-152.5625,-185.75,1,2018-09-12 08:05:04,2018-09-13 00:12:02
684,HYADES SECTOR JR-V B2-0,565459,670954169681,-3.125,-103.875,-219.03125,1,2018-09-12 08:05:04,2018-09-13 00:12:02
685,HYADES SECTOR LC-U B3-6,266757,13865093768537,0.25,-82.9375,-191.6875,1,2018-09-12 08:05:04,2018-09-13 00:12:02
686,HYADES SECTOR LX-T B3-0,193198,670417298777,-39.0625,-102.65625,-204.125,1,2018-09-12 08:05:04,2018-09-13 00:12:02
687,HYADES SECTOR MX-T B3-4,439257,9466778756441,-13.3125,-100.5625,-192,1,2018-09-12 08:05:04,2018-09-13 00:12:02
688,HYADES SECTOR NS-T B3-3,287971,7267486999897,-25.6875,-124.71875,-203.125,1,2018-09-12 08:05:04,2018-09-13 00:12:02
689,HYADES SECTOR NX-U C2-8,186390,2282875654834,-21.75,-159.8125,-168.09375,1,2018-09-12 08:05:04,2018-09-13 00:12:02
690,HYADES SECTOR OX-T B3-0,3087114,671222605145,25.59375,-91.0625,-193.03125,1,2018-09-12 08:05:04,2018-09-13 00:12:02
691,HYADES SECTOR PC-V B2-3,7571716,7268023739729,13.125,-152,-221.96875,1,2018-09-12 08:05:04,2018-09-13 00:12:02
692,HYADES SECTOR SD-S B4-2,768516,5069269116257,25.4375,-98.34375,-179.65625,1,2018-09-12 08:05:04,2018-09-13 00:12:02
693,HYADES SECTOR TD-B B4,316460,9466510386489,-30,-82.40625,-270.71875,1,2018-09-12 08:05:04,2018-09-13 00:12:02
694,HYADES SECTOR TI-B B3,329088,7268024067385,9.53125,-62.03125,-282.125,1,2018-09-12 08:05:04,2018-09-13 00:12:02
695,HYADES SECTOR TJ-Y B1-1,3682107,2869440881993,-29.28125,5.375,-226.59375,1,2018-09-12 08:05:04,2018-09-13 00:12:02
696,HYADES SECTOR TO-Z B4,302653,9465973581121,-72.34375,-54.84375,-254.46875,1,2018-09-12 08:05:04,2018-09-13 00:12:02
697,HYADES SECTOR WJ-Q B5-4,439256,9467315627369,26.40625,-102.09375,-154.53125,1,2018-09-12 08:05:04,2018-09-13 00:12:02
698,HYADES SECTOR XE-Z B2,439390,5067926938945,-71.28125,-85.40625,-257.75,1,2018-09-12 08:05:04,2018-09-13 00:12:02
699,HYADES SECTOR XO-A C15,2984259,4207021068954,-13.125,-67.875,-275.25,1,2018-09-12 08:05:04,2018-09-13 00:12:02
700,HYADES SECTOR YU-X B1-2,136421,5068195505481,-50.09375,-64.375,-227.875,1,2018-09-12 08:05:04,2018-09-13 00:12:02
701,HYADES SECTOR ZE-Z B2,80846,5068463809857,-41.75,-98.21875,-250.5,1,2018-09-12 08:05:04,2018-09-13 00:12:05
702,HYADES SECTOR ZE-Z B3,230239,7267487065409,-41.03125,-98.375,-255.59375,1,2018-09-12 08:05:04,2018-09-13 00:12:05
703,HYADES SECTOR ZK-W B2-1,3364902,2869440816465,-40.5625,-18.03125,-219.0625,1,2018-09-12 08:05:04,2018-09-13 00:12:05
704,HYADES SECTOR ZP-X B1-0,299940,669880493385,-80.96875,-81.375,-241.15625,1,2018-09-12 08:05:04,2018-09-13 00:12:05
705,HYADES SECTOR ZU-Y C16,425056,4481764758178,-75.65625,-72.625,-236.96875,1,2018-09-12 08:05:04,2018-09-13 00:12:05
706,HYADES SECTOR ZZ-Y C11,157033,3107509473954,-0.84375,-56.09375,-227.625,1,2018-09-12 08:05:04,2018-09-13 00:12:05
707,HYADUM I,24877,3377731717467,-1.40625,-63.6875,-148.46875,1,2018-09-12 08:05:04,2018-09-13 00:12:05
708,HYEL YEH,6665,4206886916802,-96.28125,0.625,-86.28125,1,2018-09-12 08:05:04,2018-09-13 00:12:05
709,HYIECHA QB-X D1-43,25488022,1490596977683,12616.21875,221,47782.03125,0,2018-09-12 08:05:04,2018-09-13 00:12:05
710,HYPIO BLOO JI-K D8-18,22758466,628968937035,59.15625,-2428.46875,32988.9375,0,2018-09-12 08:05:04,2018-09-13 00:12:05
711,HYPIO BLOO NI-T D3-56,22771243,1934639011363,78,-2403.625,32548.03125,0,2018-09-12 08:05:04,2018-09-13 00:12:05
712,HYPOI FLYI JR-T D4-88,19399359,3037607186987,16549.75,-208.96875,22432.75,0,2018-09-12 08:05:04,2018-09-13 00:12:05
713,HYPUA FLYOAE UA-U D4-2373,24186883,81543519261227,-12475.28125,-56.09375,22407.0625,1,2018-09-12 08:05:04,2018-09-13 00:12:05
714,HYPUA FLYOAE YG-S D5-1586,24201065,54502405165619,-12542.6875,-27.375,22472.625,0,2018-09-12 08:05:04,2018-09-13 00:12:05
715,IC 1805 SECTOR DQ-Y E3,43914,14082376660,-4337.375,12.3125,-4425.40625,1,2018-09-12 08:05:04,2018-09-13 00:12:05
716,IC 2391 SECTOR CA-A D43,12347660,1488080308579,591.5625,-112.15625,-36.1875,1,2018-09-12 08:05:04,2018-09-13 00:12:05
717,IC 2391 SECTOR FL-X B1-7,3188172,16072170087825,611.34375,-78.40625,-51.6875,1,2018-09-12 08:05:04,2018-09-13 00:12:05
718,IC 2391 SECTOR GW-V B2-4,6785168,9474831951257,587.9375,-51.03125,-38.53125,1,2018-09-12 08:05:04,2018-09-13 00:12:05
719,IC 2391 SECTOR HG-X B1-7,9094234,16072170022289,604.5625,-101.78125,-58.65625,1,2018-09-12 08:05:04,2018-09-13 00:12:05
720,IC 2391 SECTOR HG-X B1-8,9684656,18271193277841,603.9375,-104.15625,-61.5625,1,2018-09-12 08:05:04,2018-09-13 00:12:05
721,IC 2391 SECTOR MX-T B3-6,26482047,13872878396833,582.9375,-72.28125,-19.40625,1,2018-09-12 08:05:04,2018-09-13 00:12:05
722,IC 2391 SECTOR YE-A D103,9116984,3549631072611,489.03125,-98.09375,-34.96875,1,2018-09-12 08:05:04,2018-09-13 00:12:05
723,IC 2391 SECTOR ZE-A D101,9084820,3480928373091,526.5,-86.375,-37.9375,1,2018-09-12 08:05:04,2018-09-13 00:12:05
724,IC 2602 SECTOR EB-X D1-20,16707205,697789581691,528.25,-6.75,179.3125,1,2018-09-12 08:05:04,2018-09-13 00:12:05
725,IC 2602 SECTOR UX-T B3-5,2232518,11674391946705,621.28125,-87.5,95.5625,1,2018-09-12 08:05:04,2018-09-13 00:12:05
726,IC 2602 SECTOR XU-X B1-8,2851635,18268509054401,412.28125,-59.625,57.53125,1,2018-09-12 08:05:04,2018-09-13 00:12:09
727,IC 4604 SECTOR FB-X C1-16,26183,4482033423170,61.40625,182.1875,566,1,2018-09-12 08:05:04,2018-09-13 00:12:09
728,IGBONIU,8646,11667681584561,128.53125,71.25,26.78125,1,2018-09-12 08:05:04,2018-09-13 00:12:09
729,IOWHAIL VY-S E3-5339,25603111,22932094978020,-1672.78125,93.78125,16300.8125,0,2018-09-12 08:05:04,2018-09-13 00:12:09
730,IOWHAIL WY-S E3-8276,25599292,35546418120676,-1645.96875,99.4375,16350.3125,0,2018-09-12 08:05:04,2018-09-13 00:12:09
731,JATAYA,8636,3932076053170,-36.40625,-67.96875,-152.71875,1,2018-09-12 08:05:04,2018-09-13 00:12:09
732,JELLYFISH SECTOR JH-V C2-1,251809,360072843002,808.5,262.46875,-4927.71875,1,2018-09-12 08:05:04,2018-09-13 00:12:09
733,JELLYFISH SECTOR PD-S B4-2,3747649,5079470775793,780.40625,239.65625,-4940.40625,1,2018-09-12 08:05:04,2018-09-13 00:12:09
734,KAGUTSUCHI,13875,2869709055337,-11.5,-84.5625,-162.65625,1,2018-09-12 08:05:04,2018-09-13 00:12:09
735,KITAE,19664,4236725193059,-13.5,24.75,-56.46875,1,2018-09-12 08:05:04,2018-09-13 00:12:09
736,LALANDE 2966,25058,457137195363,-95.25,10.21875,-74.78125,1,2018-09-12 08:05:04,2018-09-13 00:12:09
737,LALANDE 4141,6068,2557686551242,-39.65625,-49.59375,-60.96875,1,2018-09-12 08:05:04,2018-09-13 00:12:09
738,LASI RY-R E4-3131,20255667,13448974994220,4588.8125,692.53125,33090.4375,1,2018-09-12 08:05:04,2018-09-13 00:12:09
739,LEI HSINI,18997,5367098264272,-2.96875,-42.8125,-164.5625,1,2018-09-12 08:05:04,2018-09-13 00:12:09
740,LP 892-51,100521,2870514492825,45.875,-32.21875,-33.40625,1,2018-09-12 08:05:04,2018-09-13 00:12:09
741,LTT 5419,382,4207088276186,30.96875,29.28125,36.78125,1,2018-09-12 08:05:04,2018-09-13 00:12:09
742,LUYTEN 347-14,7526,9467047454129,2.21875,-7.53125,16.8125,1,2018-09-12 08:05:04,2018-09-13 00:12:09
743,LYAISOO OD-T E3-3353,25034926,14402436737764,3781.875,182.25,31687.75,0,2018-09-12 08:05:04,2018-09-13 00:12:09
744,LYAISOO SP-O E6-6511,3746811,27965943491324,3823.875,907.78125,32135.21875,1,2018-09-12 08:05:04,2018-09-13 00:12:09
745,M47 SECTOR GM-L B8-1,14600290,2887694820401,1334.25,113.0625,-943.0625,0,2018-09-12 08:05:04,2018-09-13 00:12:09
746,M47 SECTOR GW-W D1-25,19609216,869739284747,1254,82.8125,-945.625,0,2018-09-12 08:05:04,2018-09-13 00:12:09
747,MAIA,25341,8216113749,-81.78125,-149.4375,-343.375,1,2018-09-12 08:05:04,2018-09-13 00:12:09
748,MASSAGETAE,18515,5067927201137,-83.65625,-23.71875,-139.8125,1,2018-09-12 08:05:04,2018-09-13 00:12:09
749,MEL 22 SECTOR AL-E B12-2,7142513,5069000221977,1.40625,-241.125,-357.53125,1,2018-09-12 08:05:04,2018-09-13 00:12:09
750,MEL 22 SECTOR AX-A B14-1,11140326,2867829482793,-164.3125,-237.28125,-319.78125,1,2018-09-12 08:05:04,2018-09-13 00:12:09
751,MEL 22 SECTOR BV-P C5-2,13178890,633608114826,-11,-270.625,-363.21875,1,2018-09-12 08:05:04,2018-09-13 00:12:15
752,MEL 22 SECTOR CB-O C6-4,7603144,1183162602130,-122.65625,-267.5,-336.84375,1,2018-09-12 08:05:04,2018-09-13 00:12:15
753,MEL 22 SECTOR CG-O C6-6,12249156,1733052666514,-61.75,-258.71875,-317.75,1,2018-09-12 08:05:04,2018-09-13 00:12:15
754,MEL 22 SECTOR DB-X D1-41,102497,1419193059643,-189.71875,-146.53125,-458.90625,1,2018-09-12 08:05:04,2018-09-13 00:12:15
755,MEL 22 SECTOR DB-X D1-46,4117209,1590991751483,-170.3125,-157.65625,-433.71875,1,2018-09-12 08:05:04,2018-09-13 00:12:15
756,MEL 22 SECTOR DG-O C6-0,8961302,83852333714,5.6875,-256.8125,-323.5625,1,2018-09-12 08:05:04,2018-09-13 00:12:15
757,MEL 22 SECTOR EH-T B4-0,186370,668806489305,-151.625,-152.5625,-506.75,1,2018-09-12 08:05:04,2018-09-13 00:12:15
758,MEL 22 SECTOR FH-U C3-9,739004,2557485191802,-172.0625,-104.4375,-446.34375,1,2018-09-12 08:05:04,2018-09-13 00:12:15
759,MEL 22 SECTOR FM-V D2-38,1982053,1316113860931,-172.8125,-80.53125,-366.34375,1,2018-09-12 08:05:04,2018-09-13 00:12:16
760,MEL 22 SECTOR FM-V D2-67,4065059,2312546273603,-202.09375,-81.78125,-365.5,1,2018-09-12 08:05:04,2018-09-13 00:12:16
761,MEL 22 SECTOR HH-V D2-37,816826,1281754106179,-155.75,-179.3125,-406.6875,1,2018-09-12 08:05:04,2018-09-13 00:12:16
762,MEL 22 SECTOR HH-V D2-53,262722,1831509920067,-170.3125,-126.46875,-423.0625,1,2018-09-12 08:05:04,2018-09-13 00:12:16
763,MEL 22 SECTOR IO-G B11-1,10879552,2867292742929,-198.09375,-202.34375,-381.90625,1,2018-09-12 08:05:04,2018-09-13 00:12:16
764,MEL 22 SECTOR IS-S C4-6,427581,1732918612610,-135.8125,-36.375,-408.96875,1,2018-09-12 08:05:04,2018-09-13 00:12:16
765,MEL 22 SECTOR JC-V D2-14,4841723,491480107331,-174.15625,-200.96875,-361.71875,1,2018-09-12 08:05:04,2018-09-13 00:12:16
766,MEL 22 SECTOR JC-V D2-15,4841646,525839845699,-176.09375,-203.34375,-368.65625,1,2018-09-12 08:05:04,2018-09-13 00:12:16
767,MEL 22 SECTOR JC-V D2-19,13980972,663278799171,-203.1875,-219.625,-356.65625,1,2018-09-12 08:05:04,2018-09-13 00:12:16
768,MEL 22 SECTOR JC-V D2-31,675547,1075595659587,-158.59375,-232.78125,-392.96875,1,2018-09-12 08:05:04,2018-09-13 00:12:16
769,MEL 22 SECTOR JC-V D2-41,3218471,1419193043267,-189.84375,-214.71875,-350.8125,1,2018-09-12 08:05:04,2018-09-13 00:12:16
770,MEL 22 SECTOR JX-T C3-9,112035,2557485126266,-183.8125,-152.25,-432.5,1,2018-09-12 08:05:04,2018-09-13 00:12:16
771,MEL 22 SECTOR KC-V D2-19,4793619,663295576387,-117.3125,-212.375,-414.90625,1,2018-09-12 08:05:04,2018-09-13 00:12:16
772,MEL 22 SECTOR KC-V D2-28,5504375,972533221699,-78.4375,-258.25,-404.0625,1,2018-09-12 08:05:04,2018-09-13 00:12:16
773,MEL 22 SECTOR LN-T D3-60,6240496,2072028088651,-183.53125,-179.5,-314.375,1,2018-09-12 08:05:04,2018-09-13 00:12:16
774,MEL 22 SECTOR LN-T D3-64,4981394,2209467042123,-214.15625,-136.125,-334.0625,1,2018-09-12 08:05:04,2018-09-13 00:12:16
775,MEL 22 SECTOR LX-U D2-24,8544283,835077474627,-185.96875,-286.6875,-405.03125,1,2018-09-12 08:05:04,2018-09-13 00:12:16
776,MEL 22 SECTOR MC-V D2-19,6588880,663329130819,31.5625,-231.6875,-351.4375,1,2018-09-12 08:05:04,2018-09-13 00:12:19
777,MEL 22 SECTOR MX-U D2-14,13829178,491496868163,-107.5625,-280.25,-397.5,1,2018-09-12 08:05:04,2018-09-13 00:12:19
778,MEL 22 SECTOR ND-H B11-0,353006,671222474001,29.8125,-139.15625,-369.40625,1,2018-09-12 08:05:04,2018-09-13 00:12:19
779,MEL 22 SECTOR NT-Q C5-11,5017061,3107241005706,-174.0625,-104.96875,-372.625,1,2018-09-12 08:05:04,2018-09-13 00:12:19
780,MEL 22 SECTOR NX-U D2-27,3139672,938190244163,-57.125,-274.71875,-373.6875,1,2018-09-12 08:05:04,2018-09-13 00:12:19
781,MEL 22 SECTOR NX-U D2-31,13809524,1075629197635,-64.40625,-269.5625,-373.59375,1,2018-09-12 08:05:04,2018-09-13 00:12:19
