"id","type","controller","action","enabled","policy","role"
2239,application,nhssreport,destroyrelation,0,"",2
2240,application,nhsssite,find,0,"",2
2241,application,nhsssite,findone,0,"",2
2242,application,nhsssite,count,0,"",2
2243,application,nhsssite,create,0,"",2
2244,application,nhsssite,update,0,"",2
2245,application,nhsssite,destroy,0,"",2
2246,application,nhsssite,createrelation,0,"",2
2247,application,nhsssite,updaterelation,0,"",2
2248,application,nhsssite,destroyrelation,0,"",2
2249,documentation,documentation,getinfos,0,"",2
2250,documentation,documentation,index,0,"",2
2251,documentation,documentation,loginview,0,"",2
2252,documentation,documentation,login,0,"",2
2253,documentation,documentation,regeneratedoc,0,"",2
2254,documentation,documentation,deletedoc,0,"",2
2255,documentation,documentation,updatesettings,0,"",2
2256,application,cmdrkill,find,0,"",3
2257,application,cmdrkill,findone,0,"",3
2258,application,cmdrkill,count,0,"",3
2259,application,cmdrkill,create,0,"",3
2260,application,cmdrkill,update,0,"",3
2261,application,cmdrkill,destroy,0,"",3
2262,application,cmdrkill,createrelation,0,"",3
2263,application,cmdrkill,updaterelation,0,"",3
2264,application,cmdrkill,destroyrelation,0,"",3
2265,application,killreport,find,0,"",3
2266,application,killreport,findone,0,"",3
2267,application,killreport,count,0,"",3
2268,application,killreport,create,0,"",3
2269,application,killreport,update,0,"",3
2270,application,killreport,destroy,0,"",3
2271,application,killreport,createrelation,0,"",3
2272,application,killreport,updaterelation,0,"",3
2273,application,killreport,destroyrelation,0,"",3
2274,application,msschedule,find,0,"",3
2275,application,msschedule,findone,0,"",3
2276,application,msschedule,count,0,"",3
2277,application,msschedule,create,0,"",3
2278,application,msschedule,update,0,"",3
2279,application,msschedule,destroy,0,"",3
2280,application,msschedule,createrelation,0,"",3
2281,application,msschedule,updaterelation,0,"",3
2282,application,msschedule,destroyrelation,0,"",3
2283,application,nhssreport,find,0,"",3
2284,application,nhssreport,findone,0,"",3
2285,application,nhssreport,count,0,"",3
2286,application,nhssreport,create,0,"",3
2287,application,nhssreport,update,0,"",3
2288,application,nhssreport,destroy,0,"",3
2289,application,nhssreport,createrelation,0,"",3
2290,application,nhssreport,updaterelation,0,"",3
2291,application,nhssreport,destroyrelation,0,"",3
2292,application,nhsssite,find,0,"",3
2293,application,nhsssite,findone,0,"",3
2294,application,nhsssite,count,0,"",3
2295,application,nhsssite,create,0,"",3
2296,application,nhsssite,update,0,"",3
2297,application,nhsssite,destroy,0,"",3
2298,application,nhsssite,createrelation,0,"",3
2299,application,nhsssite,updaterelation,0,"",3
2300,application,nhsssite,destroyrelation,0,"",3
2301,documentation,documentation,getinfos,0,"",3
2302,documentation,documentation,index,0,"",3
2303,documentation,documentation,loginview,0,"",3
2304,documentation,documentation,login,0,"",3
2305,documentation,documentation,regeneratedoc,0,"",3
2306,documentation,documentation,deletedoc,0,"",3
2307,documentation,documentation,updatesettings,0,"",3
2308,application,bttype,find,1,"",1
2309,application,bttype,findone,1,"",1
2310,application,bttype,count,1,"",1
2311,application,bttype,create,1,"",1
2312,application,bttype,update,1,"",1
2313,application,bttype,destroy,1,"",1
2314,application,bttype,createrelation,1,"",1
2315,application,bttype,updaterelation,1,"",1
2316,application,bttype,destroyrelation,1,"",1
2317,application,fgtype,find,1,"",1
2318,application,fgtype,findone,1,"",1
2319,application,fgtype,count,1,"",1
2320,application,fgtype,create,1,"",1
2321,application,fgtype,update,1,"",1
2322,application,fgtype,destroy,1,"",1
2323,application,fgtype,createrelation,1,"",1
2324,application,fgtype,updaterelation,1,"",1
2325,application,fgtype,destroyrelation,1,"",1
2326,application,bttype,find,0,"",2
2327,application,bttype,findone,0,"",2
2328,application,bttype,count,0,"",2
2329,application,bttype,create,0,"",2
2330,application,bttype,update,0,"",2
2331,application,bttype,destroy,0,"",2
2332,application,bttype,createrelation,0,"",2
2333,application,bttype,updaterelation,0,"",2
2334,application,bttype,destroyrelation,0,"",2
2335,application,fgtype,find,0,"",2
2336,application,fgtype,findone,0,"",2
2337,application,fgtype,count,0,"",2
2338,application,fgtype,create,0,"",2
2339,application,fgtype,update,0,"",2
2340,application,fgtype,destroy,0,"",2
2341,application,fgtype,createrelation,0,"",2
2342,application,fgtype,updaterelation,0,"",2
2343,application,fgtype,destroyrelation,0,"",2
2344,application,bttype,find,0,"",3
2345,application,bttype,findone,0,"",3
2346,application,bttype,count,0,"",3
2347,application,bttype,create,0,"",3
2348,application,bttype,update,0,"",3
2349,application,bttype,destroy,0,"",3
2350,application,bttype,createrelation,0,"",3
2351,application,bttype,updaterelation,0,"",3
2352,application,bttype,destroyrelation,0,"",3
2353,application,fgtype,find,0,"",3
2354,application,fgtype,findone,0,"",3
2355,application,fgtype,count,0,"",3
2356,application,fgtype,create,0,"",3
2357,application,fgtype,update,0,"",3
2358,application,fgtype,destroy,0,"",3
2359,application,fgtype,createrelation,0,"",3
2360,application,fgtype,updaterelation,0,"",3
2361,application,fgtype,destroyrelation,0,"",3
